Failure_ID	ID	BreakDate	BreakYear	SourceTxt_ID	Material	InstallYear	Age	RR_Diameter	Length(ft)	OrgDiameter	OrgMaterial	OrgInstallYear	Status	BreakAge
45462	468416	03:53.0	2022	w240211	GLV	1960	65	2	399.49	2	GLV	1960	1	62
44922	468416	05:08.0	2022	w240211	GLV	1960	65	2	399.49	2	GLV	1960	1	62
47839	468435	03:53.0	2021	w240230	GLV?	1972	53	2	35	2	PVC	1972	1	49
48363	468441	05:34.0	2023	w240236	PVC	2001	24	8	409.5	8	PVC	2001	1	22
47034	468441	04:49.0	2023	w240236	PVC	2001	24	8	409.5	8	PVC	2001	1	22
44740	468554	04:48.0	2019	w239454	PVC	1980	45	4	234.18	4	PVC	1980	1	39
45114	468592	04:45.0	2020	w239497	GLV	1961	64	2	169.65	2	GLV	1961	1	59
44923	468625	02:30.0	2024	w239529	AC	1955	70	4	563.79	4	AC	1955	1	69
48364	468637	01:32.0	2018	w239543	GLV?	1985	40	2	22.03	2	PVC	1985	1	33
48706	468661	04:43.0	2021	w239567	GLV	1984	41	2	4	2	GLV	1984	1	37
47727	468691	03:55.0	2019	w239599	PVC	1980	45	8	128.68	8	PVC	1980	1	39
45324	468767	01:58.0	2021	w239683	CI	1974	51	6	79.86	6	CI	1974	1	47
44643	468776	02:48.0	2024	w239692	GLV?	1995	30	2	269.88	2	PVC	1995	1	29
45325	468894	01:31.0	2018	w240270	GLV	1972	53	2	477.44	2	GLV	1972	1	46
45463	468894	03:13.0	2021	w240270	GLV	1972	53	2	477.44	2	GLV	1972	1	49
45464	468894	03:26.0	2019	w240270	GLV	1972	53	2	477.44	2	GLV	1972	1	47
49111	468943	02:35.0	2019	w240324	CI	1969	56	8	167.16	8	CI	1969	1	50
47429	469025	00:57.0	2020	w376143	GLV?	1985	40	2	125.89	2	PVC	1985	1	35
46386	469044	03:21.0	2021	w376164	HDPE	1995	30	6	650.11	6	HDPE	1980	1	26
44741	469044	01:43.0	2020	w376164	HDPE	1995	30	6	650.11	6	HDPE	1980	1	25
