ID	Diameter	Material	InstallYear	OrgMaterial	OrgInstallYear	OrgDiameter	Status	PP_INST_DT	Type	BreakYear	BreakDate	ValidBreak	FailureNotes	Failure_ID	BreakAge
8013	8	Ductile Iron	1989	Asbestos Cement	1989	8	1	1989-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8014	8	Ductile Iron	1986	Ductile Iron	1986	8	1	1986-06-16 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8015	8	Ductile Iron	1989	Asbestos Cement	1989	8	1	1989-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8016	8	Ductile Iron	1989	Asbestos Cement	1989	8	1	1989-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8017	8	Ductile Iron	1989	Ductile Iron	1989	8	1	1989-09-25 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8018	8	Asbestos Cement	1977	Asbestos Cement	NULL	8	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
8019	8	Ductile Iron	1990	Asbestos Cement	1990	8	1	1990-12-27 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8020	8	Cast Iron	1962	Ductile Iron	1962	8	1	1962-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8021	8	Ductile Iron	1989	Ductile Iron	1989	8	1	1989-09-25 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8022	8	Ductile Iron	1990	Asbestos Cement	1990	8	1	1990-12-27 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8023	8	Ductile Iron	1990	Ductile Iron	1990	8	1	1990-12-27 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8024	8	Ductile Iron	1989	Asbestos Cement	1989	8	1	1989-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8025	8	Ductile Iron	2006	Ductile Iron	2006	8	1	2006-07-26 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8026	8	Ductile Iron	1990	Asbestos Cement	1990	8	1	1990-12-27 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8027	8	Ductile Iron	1996	Asbestos Cement	1996	8	1	1996-07-25 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8028	8	Ductile Iron	2006	Ductile Iron	2006	8	1	2006-06-25 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8029	8	Ductile Iron	1990	Ductile Iron	1990	8	1	1990-12-27 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8030	8	Ductile Iron	1999	Ductile Iron	1999	8	1	1999-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8031	8	Ductile Iron	1990	Ductile Iron	1990	8	1	1990-12-27 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8032	8	Ductile Iron	1997	Ductile Iron	1997	8	1	1997-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8033	8	Ductile Iron	2006	Ductile Iron	2006	8	1	2006-07-25 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8034	8	Ductile Iron	1986	Ductile Iron	1986	8	1	1986-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8035	8	Ductile Iron	2006	Ductile Iron	2006	8	1	2006-07-26 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8036	8	Ductile Iron	1989	Ductile Iron	1989	8	1	1989-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8037	8	Ductile Iron	1989	Ductile Iron	1989	8	1	1989-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8038	8	Ductile Iron	2006	Ductile Iron	2006	8	1	2006-07-26 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8039	8	Ductile Iron	1997	Ductile Iron	1997	8	1	1997-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8040	8	Ductile Iron	2006	Ductile Iron	2006	8	1	2006-07-26 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8041	8	Ductile Iron	1989	Ductile Iron	1989	8	1	1989-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8042	8	Ductile Iron	1997	Ductile Iron	1997	8	1	1997-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8043	8	Ductile Iron	1970	Ductile Iron	1970	8	1	1970-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8044	6	Ductile Iron	1984	Cast Iron	1984	6	1	1984-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8045	8	Ductile Iron	1984	Cast Iron	1984	8	1	1984-02-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8046	8	Ductile Iron	1984	Cast Iron	1984	8	1	1984-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8047	8	Asbestos Cement	1970	Asbestos Cement	1970	8	1	1970-01-12 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8048	8	Ductile Iron	1970	Ductile Iron	1970	8	1	1970-01-01 00:00:00.000	Distribution	2001	2001-10-22 00:00:00.000	0	Human Error, Blowout	1977	31
8048	8	Ductile Iron	1970	Ductile Iron	1970	8	1	1970-01-01 00:00:00.000	Distribution	2008	2008-08-20 00:00:00.000	1	N/A, Blowout	2305	38
8048	8	Ductile Iron	1970	Ductile Iron	1970	8	1	1970-01-01 00:00:00.000	Distribution	2020	2020-05-08 00:00:00.000	1	Excavation of Trench, hole in pipe	2826	50
8048	8	Ductile Iron	1970	Ductile Iron	1970	8	1	1970-01-01 00:00:00.000	Distribution	2022	2022-10-17 00:00:00.000	1	hole in pipe	2923	52
8049	8	Ductile Iron	1965	Ductile Iron	NULL	8	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
8050	8	Asbestos Cement	1970	Asbestos Cement	1970	8	1	1970-01-01 00:00:00.000	Distribution	2004	2004-10-13 00:00:00.000	0	Human Error, Circumferential	2134	34
8050	8	Asbestos Cement	1970	Asbestos Cement	1970	8	1	1970-01-01 00:00:00.000	Distribution	2004	2004-10-13 00:00:00.000	0	Human Error, Circumferential	2135	34
8051	8	Ductile Iron	1994	Ductile Iron	1994	8	1	1994-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8052	6	Ductile Iron	1970	Ductile Iron	1970	6	1	1970-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8053	8	Ductile Iron	1965	Ductile Iron	NULL	8	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8054	6	Asbestos Cement	1977	Asbestos Cement	1977	6	1	1977-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8055	8	Asbestos Cement	1977	Asbestos Cement	NULL	8	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8056	8	Asbestos Cement	1970	Asbestos Cement	1970	8	1	1970-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8057	8	Asbestos Cement	1970	Asbestos Cement	1970	8	1	1970-01-12 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8058	8	Asbestos Cement	1977	Asbestos Cement	1977	8	1	1977-01-01 00:00:00.000	Distribution	2019	2019-07-30 00:00:00.000	1	Corrosion, Service line leak	2792	42
8059	8	Asbestos Cement	1970	Asbestos Cement	1970	8	1	1970-01-12 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8060	8	Asbestos Cement	1970	Asbestos Cement	1970	8	1	1970-01-12 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8061	8	Asbestos Cement	1968	Asbestos Cement	1968	8	1	1968-01-01 00:00:00.000	Distribution	2008	2008-08-23 00:00:00.000	1	N/A, Circumferential	2307	40
8061	8	Asbestos Cement	1968	Asbestos Cement	1968	8	1	1968-01-01 00:00:00.000	Distribution	2008	2008-08-26 00:00:00.000	0	Human Error, Other	2308	40
8061	8	Asbestos Cement	1968	Asbestos Cement	1968	8	1	1968-01-01 00:00:00.000	Distribution	2012	2012-11-02 00:00:00.000	1	NULL	2476	44
8062	8	Asbestos Cement	1970	Asbestos Cement	1970	8	1	1970-10-23 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8063	8	Cast Iron	1900	Cast Iron	NULL	8	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8064	8	Cast Iron	1969	Cast Iron	1969	8	1	1969-01-01 00:00:00.000	Distribution	2004	2004-09-02 00:00:00.000	1	Weather Conditions, Circumferential	2124	35
8064	8	Cast Iron	1969	Cast Iron	1969	8	1	1969-01-01 00:00:00.000	Distribution	2008	2008-12-05 00:00:00.000	1	Weather Conditions, Circumferential	2331	39
8065	8	Cast Iron	1977	Cast Iron	1977	8	1	1977-01-01 00:00:00.000	Distribution	2022	2022-10-17 00:00:00.000	1	Longitudinal	2924	45
8066	6	Ductile Iron	1984	Cast Iron	1984	6	1	1984-02-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8067	8	Cast Iron	1977	Cast Iron	1977	8	1	1977-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8068	6	Ductile Iron	1965	Ductile Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8069	6	Ductile Iron	1970	Ductile Iron	1970	6	1	1970-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8070	6	Cast Iron	1947	Cast Iron	1947	6	1	1947-06-24 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8071	2	Cast Iron	1947	unknown	1947	2	1	1947-06-24 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8072	6	Cast Iron	1945	Cast Iron	1945	6	1	1945-01-01 00:00:00.000	Distribution	2001	2001-11-01 00:00:00.000	0	Human Error, Circumferential	1980	56
8072	6	Cast Iron	1945	Cast Iron	1945	6	1	1945-01-01 00:00:00.000	Distribution	2002	2002-12-13 00:00:00.000	1	Weather Conditions, Circumferential	2036	57
8072	6	Cast Iron	1945	Cast Iron	1945	6	1	1945-01-01 00:00:00.000	Distribution	2004	2004-01-18 00:00:00.000	1	Weather Conditions, Circumferential	2089	59
8073	10	Cast Iron	1931	Cast Iron	1931	10	1	1931-01-01 00:00:00.000	Service Line	NULL	NULL	NULL	NULL	NULL	NULL
8074	6	Cast Iron	1947	Cast Iron	1947	6	1	1947-06-24 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8075	6	Cast Iron	1947	Cast Iron	1947	6	1	1947-01-01 00:00:00.000	Distribution	2001	2001-11-20 00:00:00.000	0	Human Error, Circumferential	1987	54
8075	6	Cast Iron	1947	Cast Iron	1947	6	1	1947-01-01 00:00:00.000	Distribution	2001	2001-11-30 00:00:00.000	0	Human Error, Circumferential	1991	54
8075	6	Cast Iron	1947	Cast Iron	1947	6	1	1947-01-01 00:00:00.000	Distribution	2005	2005-10-13 00:00:00.000	1	Weather Conditions, Circumferential	2183	58
8075	6	Cast Iron	1947	Cast Iron	1947	6	1	1947-01-01 00:00:00.000	Distribution	2013	2013-12-15 00:00:00.000	1	NULL	2534	66
8075	6	Cast Iron	1947	Cast Iron	1947	6	1	1947-01-01 00:00:00.000	Distribution	2022	2022-02-16 00:00:00.000	1	Circumferential	2930	75
8076	2	Ductile Iron	1995	unknown	1995	2	1	1995-09-14 00:00:00.000	NULL	NULL	NULL	NULL	NULL	NULL	NULL
8077	2	Ductile Iron	1995	unknown	1995	2	1	1995-09-14 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8078	6	Ductile Iron	1965	Ductile Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8079	6	Ductile Iron	1994	Ductile Iron	1994	6	1	1994-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8080	2	Ductile Iron	1994	unknown	NULL	2	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
8081	2	Ductile Iron	1994	unknown	NULL	2	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8082	6	Ductile Iron	1965	Ductile Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8083	6	Ductile Iron	1995	Ductile Iron	1995	6	1	1995-11-28 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8084	8	Ductile Iron	1994	Ductile Iron	1994	8	1	1994-01-01 00:00:00.000	NULL	NULL	NULL	NULL	NULL	NULL	NULL
8085	6	Ductile Iron	1994	Ductile Iron	1994	6	1	1994-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8086	6	Ductile Iron	1994	Ductile Iron	1994	6	1	1994-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8087	6	Ductile Iron	1994	Ductile Iron	1994	6	1	1994-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8088	8	Ductile Iron	1994	Ductile Iron	1994	8	1	1994-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8089	8	Cast Iron	1900	Cast Iron	NULL	8	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8090	8	Cast Iron	1947	Cast Iron	1947	8	1	1947-06-24 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8091	8	Ductile Iron	1995	Cast Iron	1995	8	1	1995-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8092	6	Cast Iron	1947	Ductile Iron	1947	6	1	1947-06-24 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8093	6	Cast Iron	1947	Cast Iron	1947	6	1	1947-01-01 00:00:00.000	Distribution	2019	2019-02-09 00:00:00.000	1	Weather Conditions, Circumferential	2777	72
8094	6	Cast Iron	1947	Cast Iron	1947	6	1	1947-06-24 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8095	6	Ductile Iron	1994	Ductile Iron	1994	6	1	1994-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8096	6	Cast Iron	1947	Cast Iron	1947	6	1	1947-06-24 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8097	6	Cast Iron	1947	Cast Iron	1947	6	1	1947-01-01 00:00:00.000	Distribution	2013	2013-01-12 00:00:00.000	1	Circumferential	2502	66
8097	6	Cast Iron	1947	Cast Iron	1947	6	1	1947-01-01 00:00:00.000	Distribution	2021	2021-01-27 00:00:00.000	1	Weather Conditions, Circumferential	2862	74
8098	6	Cast Iron	1931	Cast Iron	1931	6	1	1931-01-01 00:00:00.000	Distribution	2010	2010-06-22 00:00:00.000	0	Human Error, Circumferential	2403	79
8098	6	Cast Iron	1931	Cast Iron	1931	6	1	1931-01-01 00:00:00.000	Distribution	2016	2016-12-24 00:00:00.000	1	Weather Conditions, Circumferential	2671	85
8099	6	Cast Iron	1931	Cast Iron	1931	6	1	1931-01-01 00:00:00.000	Distribution	2013	2013-11-26 00:00:00.000	1	NULL	2527	82
8099	6	Cast Iron	1931	Cast Iron	1931	6	1	1931-01-01 00:00:00.000	Distribution	2014	2014-01-16 00:00:00.000	1	NULL	2543	83
8100	12	Cast Iron	1970	Cast Iron	1970	12	1	1970-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8101	16	Asbestos Cement	1970	Asbestos Cement	1970	12	1	1970-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8102	6	Cast Iron	1931	Cast Iron	1931	6	1	1931-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8103	6	Cast Iron	1930	NULL	NULL	6	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
8104	6	Cast Iron	1931	Cast Iron	1931	6	1	1931-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8105	6	Cast Iron	1931	Cast Iron	1931	6	1	1931-01-01 00:00:00.000	Distribution	2019	2019-06-12 00:00:00.000	1	Maintenance, Water Main Upgrade	2785	88
8106	6	Ductile Iron	2019	Ductile Iron	2019	6	1	2019-06-13 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8107	6	Ductile Iron	2008	unknown	2008	6	1	2008-08-24 00:00:00.000	NULL	NULL	NULL	NULL	NULL	NULL	NULL
8108	6	Ductile Iron	2019	Ductile Iron	2019	6	1	2019-06-13 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8109	6	Ductile Iron	2019	Ductile Iron	2019	6	1	2019-04-08 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8110	6	Ductile Iron	1965	Ductile Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8111	6	Cast Iron	1935	Cast Iron	NULL	6	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
8112	6	Cast Iron	1935	Cast Iron	1935	6	1	1935-01-01 00:00:00.000	Distribution	2001	2001-02-01 00:00:00.000	1	Weather Conditions, Circumferential	1957	66
8112	6	Cast Iron	1935	Cast Iron	1935	6	1	1935-01-01 00:00:00.000	Distribution	2006	2006-12-11 00:00:00.000	1	Weather Conditions, Circumferential	2227	71
8112	6	Cast Iron	1935	Cast Iron	1935	6	1	1935-01-01 00:00:00.000	Distribution	2019	2019-01-30 00:00:00.000	1	Weather Conditions, Circumferential	2773	84
8112	6	Cast Iron	1935	Cast Iron	1935	6	1	1935-01-01 00:00:00.000	Distribution	2021	2021-03-05 00:00:00.000	1	Circumferential	2871	86
8113	6	Asbestos Cement	1947	Asbestos Cement	1947	6	1	1947-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8114	6	Asbestos Cement	1947	Asbestos Cement	NULL	6	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
8115	6	Cast Iron	1947	Cast Iron	1947	6	1	1947-06-24 00:00:00.000	Distribution	2012	2012-11-05 00:00:00.000	1	Circumferential	2478	65
8115	6	Cast Iron	1947	Cast Iron	1947	6	1	1947-06-24 00:00:00.000	Distribution	2017	2017-12-17 00:00:00.000	1	Weather Conditions, Circumferential	2704	70
8116	6	Ductile Iron	1997	Asbestos Cement	1997	6	1	1997-12-30 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8117	6	Ductile Iron	1974	Ductile Iron	1974	6	1	1974-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8118	6	Ductile Iron	1997	Ductile Iron	1997	6	1	1997-12-30 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8119	6	Ductile Iron	2003	Ductile Iron	2003	6	1	2003-04-15 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8120	8	Ductile Iron	1995	Cast Iron	1995	8	1	1995-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8121	8	Ductile Iron	1990	Ductile Iron	1990	8	1	1990-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8122	8	Ductile Iron	1990	Cast Iron	1990	8	1	1990-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8123	8	Ductile Iron	1990	Ductile Iron	1990	8	1	1990-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8124	8	Ductile Iron	1990	Ductile Iron	1990	8	1	1990-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8125	8	Ductile Iron	1994	Ductile Iron	1994	8	1	1994-10-19 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8126	8	Ductile Iron	1990	Ductile Iron	1990	8	1	1990-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8127	6	Cast Iron	1959	Cast Iron	1959	6	1	1959-01-01 00:00:00.000	Distribution	2009	2009-10-09 00:00:00.000	1	Weather Conditions, Circumferential	2368	50
8128	6	Cast Iron	1959	Cast Iron	1959	6	1	1959-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8129	6	Copper	2017	Copper	2017	NULL	1	2017-01-01 00:00:00.000	NULL	NULL	NULL	NULL	NULL	NULL	NULL
8130	6	Ductile Iron	2017	Ductile Iron	2017	6	1	2017-01-01 00:00:00.000	NULL	NULL	NULL	NULL	NULL	NULL	NULL
8131	12	Ductile Iron	1965	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
8132	12	Ductile Iron	1965	Ductile Iron	NULL	8	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8133	12	Ductile Iron	2005	NULL	2005	12	1	2005-07-29 00:00:00.000	NULL	NULL	NULL	NULL	NULL	NULL	NULL
8134	10	Ductile Iron	2000	Ductile Iron	2000	10	1	2000-06-28 00:00:00.000	NULL	NULL	NULL	NULL	NULL	NULL	NULL
8135	10	Ductile Iron	2000	Ductile Iron	2000	10	1	2000-06-28 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8136	6	Ductile Iron	2017	Ductile Iron	2017	6	1	2017-01-01 00:00:00.000	NULL	NULL	NULL	NULL	NULL	NULL	NULL
8137	10	Cast Iron	1930	Cast Iron	1930	10	1	1930-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8138	10	Cast Iron	1930	Cast Iron	1930	10	1	1930-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8139	10	Cast Iron	1930	Cast Iron	NULL	10	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8140	6	Cast Iron	1931	Cast Iron	1931	6	1	1931-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8141	6	Cast Iron	1930	Cast Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8142	6	Cast Iron	1931	Cast Iron	1931	6	1	1931-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8143	1.5	Cast Iron	1932	Ductile Iron	1932	1.5	1	1932-04-18 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8144	1.5	Cast Iron	1932	Ductile Iron	1932	1.5	1	1932-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8145	10	Cast Iron	1930	Cast Iron	1930	10	1	1930-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8146	6	Cast Iron	1908	Cast Iron	1908	6	1	1908-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8147	12	Cast Iron	1908	Cast Iron	NULL	12	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8148	16	Cast Iron	1908	Cast Iron	1908	16	1	1908-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8149	10	Cast Iron	1908	Cast Iron	NULL	10	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8150	12	Cast Iron	1907	unknown	1907	12	1	1907-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8151	6	Cast Iron	1935	Cast Iron	1935	6	1	1935-04-22 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8152	6	Cast Iron	1908	Cast Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8153	6	Cast Iron	1908	Cast Iron	1908	6	1	1908-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8154	6	Cast Iron	1908	Ductile Iron	1908	6	1	1908-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8155	6	Cast Iron	1908	Cast Iron	1908	6	1	1908-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8156	6	Cast Iron	1908	Cast Iron	1908	6	1	1908-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8157	12	Cast Iron	1908	Cast Iron	1908	12	1	1908-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8158	6	Cast Iron	1935	Ductile Iron	1935	6	1	1935-04-22 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8159	6	Cast Iron	1908	Cast Iron	1908	6	1	1908-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8160	12	Cast Iron	1908	Cast Iron	NULL	12	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8161	12	Cast Iron	1908	Cast Iron	1908	12	1	1908-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8162	12	Cast Iron	1908	Cast Iron	1908	12	1	1908-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8163	6	Cast Iron	1907	Cast Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8164	6	Cast Iron	1915	Cast Iron	1915	6	1	1915-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8165	6	Cast Iron	1915	Cast Iron	1915	6	1	1915-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8166	6	Cast Iron	1907	Cast Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8167	16	Cast Iron	1907	Cast Iron	NULL	16	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8168	16	Cast Iron	1907	Cast Iron	1907	16	1	1907-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8169	12	Cast Iron	1930	Cast Iron	1930	12	1	1930-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8170	12	Cast Iron	1930	Cast Iron	NULL	12	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8171	6	Cast Iron	1930	Cast Iron	1930	6	1	1930-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8172	6	Cast Iron	1930	Cast Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8173	8	Cast Iron	1930	Cast Iron	NULL	8	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8174	8	Cast Iron	1930	Cast Iron	NULL	8	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8175	6	Cast Iron	1938	Cast Iron	1938	6	1	1938-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8176	6	Cast Iron	1915	Cast Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8177	6	Cast Iron	1938	Cast Iron	1938	6	1	1938-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
8178	8	Cast Iron	1938	Cast Iron	1938	8	1	1938-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
