ID	Diameter	Material	InstallYear	OrgMaterial	OrgInstallYear	OrgDiameter	Status	INSTALLDAT	BreakYear	BreakDate	Failure_ID	BreakAge
23256	2	CI	1950	CI	1950	2	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
23257	2	CI	1950	CI	1950	2	1	1950-07-04 00:00:00.0000000	2015	2015-01-02 07:47:24.000	1717	65
23257	2	CI	1950	CI	1950	2	1	1950-07-04 00:00:00.0000000	2018	2018-01-04 11:31:21.000	1718	68
23258	8	CI	1950	CI	1950	8	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
23259	8	CI	1956	CI	1956	8	1	1956-06-19 00:00:00.0000000	NULL	NULL	NULL	NULL
23260	6	CI	1950	CI	1950	6	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
23261	8	CI	1950	CI	1950	8	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
23262	8	CI	1950	CI	1950	8	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
23263	8	CI	1950	CI	1950	8	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
23264	8	CI	1950	CI	1950	8	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
23265	12	PVC	2006	PVC	2006	12	1	2006-12-19 00:00:00.0000000	NULL	NULL	NULL	NULL
23266	12	PVC	2006	PVC	2006	12	1	2006-12-19 00:00:00.0000000	NULL	NULL	NULL	NULL
23267	12	PVC	2006	PVC	2006	12	1	2006-12-19 00:00:00.0000000	NULL	NULL	NULL	NULL
23268	12	PVC	2006	PVC	2006	12	1	2006-12-19 00:00:00.0000000	NULL	NULL	NULL	NULL
23269	12	PVC	2006	PVC	2006	12	1	2006-12-19 00:00:00.0000000	NULL	NULL	NULL	NULL
23270	12	PVC	2006	PVC	2006	12	1	2006-12-19 00:00:00.0000000	NULL	NULL	NULL	NULL
23271	12	PVC	2006	PVC	2006	12	1	2006-12-19 00:00:00.0000000	NULL	NULL	NULL	NULL
23272	12	PVC	2006	PVC	2006	12	1	2006-12-19 00:00:00.0000000	NULL	NULL	NULL	NULL
23273	12	PVC	2006	PVC	2006	12	1	2006-12-19 00:00:00.0000000	NULL	NULL	NULL	NULL
23274	6	PVC	2006	PVC	2006	6	1	2006-12-19 00:00:00.0000000	NULL	NULL	NULL	NULL
23275	6	PVC	2006	PVC	2006	6	1	2006-12-19 00:00:00.0000000	NULL	NULL	NULL	NULL
23276	8	PVC	2006	PVC	2006	8	1	2006-12-05 00:00:00.0000000	NULL	NULL	NULL	NULL
23277	8	PVC	2006	PVC	2006	8	1	2006-12-05 00:00:00.0000000	NULL	NULL	NULL	NULL
23278	8	PVC	2006	PVC	2006	8	1	2006-12-05 00:00:00.0000000	NULL	NULL	NULL	NULL
23279	8	PVC	2006	PVC	2006	8	1	2006-12-05 00:00:00.0000000	NULL	NULL	NULL	NULL
23280	8	PVC	2006	PVC	2006	8	1	2006-12-05 00:00:00.0000000	NULL	NULL	NULL	NULL
23281	8	PVC	2006	PVC	2006	8	1	2006-12-05 00:00:00.0000000	NULL	NULL	NULL	NULL
23282	8	PVC	2006	PVC	2006	8	1	2006-12-05 00:00:00.0000000	NULL	NULL	NULL	NULL
23283	8	PVC	2006	PVC	2006	8	1	2006-12-05 00:00:00.0000000	NULL	NULL	NULL	NULL
23284	8	PVC	2006	PVC	2006	8	1	2006-12-05 00:00:00.0000000	NULL	NULL	NULL	NULL
23285	8	PVC	2006	PVC	2006	8	1	2006-12-05 00:00:00.0000000	NULL	NULL	NULL	NULL
23286	6	PVC	2006	PVC	2006	6	1	2006-12-05 00:00:00.0000000	NULL	NULL	NULL	NULL
23287	8	PVC	2006	PVC	2006	8	1	2006-12-05 00:00:00.0000000	NULL	NULL	NULL	NULL
23288	8	PVC	2006	PVC	2006	8	1	2006-12-05 00:00:00.0000000	NULL	NULL	NULL	NULL
23289	8	PVC	2006	PVC	2006	8	1	2006-12-05 00:00:00.0000000	NULL	NULL	NULL	NULL
23290	8	PVC	1999	PVC	1999	8	1	1999-11-15 00:00:00.0000000	NULL	NULL	NULL	NULL
23291	8	PVC	2006	PVC	2006	8	1	2006-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
23292	8	PVC	2006	PVC	2006	8	1	2006-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
23293	8	PVC	2006	PVC	2006	8	1	2006-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
23294	8	PVC	2006	PVC	2006	8	1	2006-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
23295	8	PVC	2006	PVC	2006	8	1	2006-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
23296	8	PVC	2006	PVC	2006	8	1	2006-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
23297	8	PVC	2007	PVC	2007	8	1	2007-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
23298	8	PVC	2006	PVC	2006	8	1	2006-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
23299	8	PVC	2006	PVC	2006	8	1	2006-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
23300	8	PVC	2007	PVC	2007	8	1	2007-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
23301	8	PVC	2007	PVC	2007	8	1	2007-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
23302	8	PVC	2007	PVC	2007	8	1	2007-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
23303	8	PVC	2007	PVC	2007	8	1	2007-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
23304	8	PVC	2007	PVC	2007	8	1	2007-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
23305	8	PVC	2007	PVC	2007	8	1	2007-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
23306	6	PVC	2006	PVC	2006	6	1	2006-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
23307	6	PVC	2006	PVC	2006	6	1	2006-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
23308	6	PVC	2006	PVC	2006	6	1	2006-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
23309	6	PVC	2006	PVC	2006	6	1	2006-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
23310	8	PVC	2006	PVC	2006	8	1	2006-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
23311	8	PVC	2006	PVC	2006	8	1	2006-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
23312	8	PVC	2006	PVC	2006	8	1	2006-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
23313	8	PVC	2006	PVC	2006	8	1	2006-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
23314	8	PVC	2006	PVC	2006	8	1	2006-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
23315	18	PVC	2005	PVC	2005	18	1	2005-08-20 00:00:00.0000000	NULL	NULL	NULL	NULL
23316	8	PVC	2005	PVC	2005	8	1	2005-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
23317	8	PVC	2005	PVC	2005	8	1	2005-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
23318	6	PVC	2019	PVC	2019	6	1	2019-07-01 00:00:00.0000000	NULL	NULL	NULL	NULL
23319	6	PVC	2019	PVC	2019	6	1	2019-07-01 00:00:00.0000000	NULL	NULL	NULL	NULL
23320	6	PVC	2006	PVC	2006	6	1	2006-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
23321	8	PVC	2007	PVC	2007	8	1	2007-01-11 00:00:00.0000000	NULL	NULL	NULL	NULL
23322	8	PVC	2007	PVC	2007	8	1	2007-01-11 00:00:00.0000000	NULL	NULL	NULL	NULL
23323	8	PVC	2007	PVC	2007	8	1	2007-01-11 00:00:00.0000000	NULL	NULL	NULL	NULL
23324	8	PVC	2007	PVC	2007	8	1	2007-01-11 00:00:00.0000000	NULL	NULL	NULL	NULL
23325	8	PVC	2007	PVC	2007	8	1	2007-01-11 00:00:00.0000000	NULL	NULL	NULL	NULL
23326	8	PVC	2007	PVC	2007	8	1	2007-01-11 00:00:00.0000000	NULL	NULL	NULL	NULL
23327	8	PVC	2007	PVC	2007	8	1	2007-01-11 00:00:00.0000000	NULL	NULL	NULL	NULL
23328	8	PVC	2007	PVC	2007	8	1	2007-01-11 00:00:00.0000000	NULL	NULL	NULL	NULL
23329	8	PVC	2007	PVC	2007	8	1	2007-01-11 00:00:00.0000000	NULL	NULL	NULL	NULL
23330	6	PVC	2000	PVC	2000	6	1	2000-07-24 00:00:00.0000000	NULL	NULL	NULL	NULL
23331	6	PVC	2000	PVC	2000	6	1	2000-07-24 00:00:00.0000000	NULL	NULL	NULL	NULL
23332	2	CI	1960	CI	1960	2	1	1960-06-28 00:00:00.0000000	2020	2020-07-29 07:11:59.000	2630	60
23333	2	CI	1960	CI	1960	2	1	1960-06-28 00:00:00.0000000	2020	2020-05-26 14:07:32.000	1541	60
23333	2	CI	1960	CI	1960	2	1	1960-06-28 00:00:00.0000000	2015	2015-07-15 16:09:34.000	1542	55
23333	2	CI	1960	CI	1960	2	1	1960-06-28 00:00:00.0000000	2018	2018-12-17 15:16:05.000	1543	58
23334	8	PVC	2007	PVC	2007	8	0	2007-02-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23335	8	PVC	2007	PVC	2007	8	0	2007-02-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23336	8	PVC	2007	PVC	2007	8	0	2007-02-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23337	8	PVC	2007	PVC	2007	8	0	2007-02-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23338	8	PVC	2007	PVC	2007	8	0	2007-02-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23339	8	PVC	2007	PVC	2007	8	0	2007-02-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23340	8	PVC	2007	PVC	2007	8	0	2007-02-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23341	8	PVC	2007	PVC	2007	8	0	2007-02-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23342	8	PVC	2007	PVC	2007	8	0	2007-02-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23343	2	PVC	1980	PVC	1980	2	1	1980-06-18 00:00:00.0000000	NULL	NULL	NULL	NULL
23344	8	CI	1979	CI	1979	8	1	1979-06-18 00:00:00.0000000	NULL	NULL	NULL	NULL
23345	8	PVC	1986	PVC	1986	8	1	1986-11-11 00:00:00.0000000	NULL	NULL	NULL	NULL
23346	8	CI	1979	CI	1979	8	1	1979-06-18 00:00:00.0000000	2013	2013-01-17 14:41:47.000	2086	34
23347	6	PVC	1980	PVC	1980	6	1	1980-06-18 00:00:00.0000000	NULL	NULL	NULL	NULL
23348	6	PVC	1980	PVC	1980	6	1	1980-06-18 00:00:00.0000000	NULL	NULL	NULL	NULL
23349	6	PVC	1980	PVC	1980	6	1	1980-06-18 00:00:00.0000000	NULL	NULL	NULL	NULL
23350	12	DI	1980	DI	1980	12	1	1980-06-18 00:00:00.0000000	NULL	NULL	NULL	NULL
23351	6	PVC	1980	PVC	1980	6	1	1980-06-18 00:00:00.0000000	NULL	NULL	NULL	NULL
23352	12	DI	1980	DI	1980	12	1	1980-06-18 00:00:00.0000000	NULL	NULL	NULL	NULL
23353	6	PVC	1980	PVC	1980	6	1	1980-06-18 00:00:00.0000000	NULL	NULL	NULL	NULL
23354	8	PVC	2007	PVC	2007	8	0	2007-02-16 00:00:00.0000000	NULL	NULL	NULL	NULL
23355	8	PVC	2007	PVC	2007	8	0	2007-02-16 00:00:00.0000000	NULL	NULL	NULL	NULL
23356	8	CI	1950	CI	1950	8	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
23357	8	CI	1950	CI	1950	8	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
23358	8	CI	1950	CI	1950	8	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
23359	8	CI	1950	CI	1950	8	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
23360	12	CI	1966	CI	1966	12	1	1966-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL
23361	12	CI	1966	CI	1966	12	1	1966-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL
23362	8	CI	1970	CI	1970	8	1	1970-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23363	8	CI	1970	CI	1970	8	1	1970-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23364	8	PVC	2004	PVC	2004	8	1	2004-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
23365	8	CI	1970	CI	1970	8	1	1970-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23366	8	CI	1970	CI	1970	8	1	1970-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23367	8	CI	1970	CI	1970	8	1	1970-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23368	8	CI	1970	CI	1970	8	1	1970-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23369	8	CI	1970	CI	1970	8	1	1970-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23370	6	CI	1970	CI	1970	6	1	1970-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23371	8	PVC	2004	PVC	2004	8	1	2004-07-31 00:00:00.0000000	NULL	NULL	NULL	NULL
23372	8	CI	1970	CI	1970	8	1	1970-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23373	2	CI	1970	CI	1970	2	1	1970-06-28 00:00:00.0000000	2015	2015-02-19 13:32:37.000	1544	45
23373	2	CI	1970	CI	1970	2	1	1970-06-28 00:00:00.0000000	2022	2022-07-14 08:39:17.000	1545	52
23374	2	CI	1970	CI	1970	2	1	1970-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23375	6	CI	1966	CI	1966	6	1	1966-06-25 00:00:00.0000000	2013	2013-09-16 07:12:43.000	1546	47
23376	2	CI	1970	CI	1970	2	1	1970-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23377	2	CI	1970	CI	1970	2	1	1970-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23378	6	CI	1970	CI	1970	6	1	1970-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23379	6	PVC	2005	PVC	2005	6	1	2005-07-30 00:00:00.0000000	NULL	NULL	NULL	NULL
23380	6	PVC	2005	PVC	2005	6	1	2005-07-30 00:00:00.0000000	NULL	NULL	NULL	NULL
23381	6	PVC	2005	PVC	2005	6	1	2005-07-30 00:00:00.0000000	NULL	NULL	NULL	NULL
23382	6	CI	1970	CI	1970	6	1	1970-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23383	6	CI	1970	CI	1970	6	1	1970-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23384	6	CI	1970	CI	1970	6	1	1970-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23385	6	CI	1970	CI	1970	6	1	1970-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23386	12	DI	1985	DI	1985	12	1	1985-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
23387	12	DI	1970	DI	1970	12	1	1970-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23388	6	CI	1970	CI	1970	6	1	1970-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23389	6	CI	1970	CI	1970	6	1	1970-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23390	6	CI	1970	CI	1970	6	1	1970-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23391	8	PVC	2005	PVC	2005	8	1	2005-07-30 00:00:00.0000000	NULL	NULL	NULL	NULL
23392	6	PVC	2007	PVC	2007	6	1	2007-06-03 00:00:00.0000000	NULL	NULL	NULL	NULL
23393	6	PVC	1999	PVC	1999	6	1	1999-11-20 00:00:00.0000000	NULL	NULL	NULL	NULL
23394	6	PVC	1999	PVC	1999	6	1	1999-11-20 00:00:00.0000000	NULL	NULL	NULL	NULL
23395	6	PVC	1999	PVC	1999	6	1	1999-11-20 00:00:00.0000000	NULL	NULL	NULL	NULL
23396	6	PVC	2007	PVC	2007	6	1	2007-06-03 00:00:00.0000000	NULL	NULL	NULL	NULL
23397	6	PVC	2007	PVC	2007	6	1	2007-06-03 00:00:00.0000000	NULL	NULL	NULL	NULL
23398	6	PVC	2007	PVC	2007	6	1	2007-06-03 00:00:00.0000000	NULL	NULL	NULL	NULL
23399	8	PVC	2005	PVC	2005	8	1	2005-07-30 00:00:00.0000000	NULL	NULL	NULL	NULL
23400	6	CI	1970	CI	1970	6	1	1970-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23401	6	CI	1970	CI	1970	6	1	1970-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23402	8	CI	1970	CI	1970	8	1	1970-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
23403	8	CI	1970	CI	1970	8	1	1970-06-28 00:00:00.0000000	2014	2014-01-10 15:04:29.000	2281	44
23404	6	CI	1964	CI	1964	6	1	1964-06-25 00:00:00.0000000	NULL	NULL	NULL	NULL
23405	12	PVC	2004	PVC	2004	12	1	2004-09-07 00:00:00.0000000	NULL	NULL	NULL	NULL
23406	12	PVC	2004	PVC	2004	12	1	2004-09-07 00:00:00.0000000	NULL	NULL	NULL	NULL
23407	12	PVC	2004	PVC	2004	12	1	2004-09-07 00:00:00.0000000	2021	2021-02-21 12:00:00.000	1547	17
23408	12	PVC	2004	PVC	2004	12	1	2004-09-07 00:00:00.0000000	NULL	NULL	NULL	NULL
23409	8	PVC	2004	PVC	2004	8	1	2004-09-07 00:00:00.0000000	NULL	NULL	NULL	NULL
23410	12	PVC	2004	PVC	2004	12	1	2004-09-07 00:00:00.0000000	NULL	NULL	NULL	NULL
23411	12	PVC	2004	PVC	2004	12	1	2004-09-07 00:00:00.0000000	NULL	NULL	NULL	NULL
23412	12	PVC	2004	PVC	2004	12	1	2004-09-07 00:00:00.0000000	NULL	NULL	NULL	NULL
23413	12	PVC	2004	PVC	2004	12	1	2004-09-07 00:00:00.0000000	NULL	NULL	NULL	NULL
23414	12	PVC	2004	PVC	2004	12	1	2004-09-07 00:00:00.0000000	NULL	NULL	NULL	NULL
23415	12	PVC	2004	PVC	2004	12	1	2004-09-07 00:00:00.0000000	NULL	NULL	NULL	NULL
23416	12	PVC	2004	PVC	2004	12	1	2004-09-07 00:00:00.0000000	NULL	NULL	NULL	NULL
23417	12	PVC	2004	PVC	2004	12	1	2004-09-07 00:00:00.0000000	NULL	NULL	NULL	NULL
23418	12	PVC	2004	PVC	2004	12	1	2004-09-07 00:00:00.0000000	NULL	NULL	NULL	NULL
23419	12	PVC	2004	PVC	2004	12	1	2004-09-07 00:00:00.0000000	NULL	NULL	NULL	NULL
23420	12	PVC	2004	PVC	2004	12	1	2004-09-07 00:00:00.0000000	NULL	NULL	NULL	NULL
23421	12	PVC	2004	PVC	2004	12	1	2004-09-07 00:00:00.0000000	NULL	NULL	NULL	NULL
23422	8	PVC	2004	PVC	2004	8	1	2004-09-07 00:00:00.0000000	NULL	NULL	NULL	NULL
23423	8	PVC	2004	PVC	2004	8	1	2004-09-07 00:00:00.0000000	NULL	NULL	NULL	NULL
23424	12	PVC	2004	PVC	2004	12	1	2004-09-07 00:00:00.0000000	NULL	NULL	NULL	NULL
23425	12	PVC	2004	PVC	2004	12	1	2004-09-07 00:00:00.0000000	NULL	NULL	NULL	NULL
23426	12	PVC	2004	PVC	2004	12	1	2004-09-07 00:00:00.0000000	NULL	NULL	NULL	NULL
23427	12	PVC	2004	PVC	2004	12	1	2004-09-07 00:00:00.0000000	NULL	NULL	NULL	NULL
23428	12	PVC	2004	PVC	2004	12	1	2004-09-07 00:00:00.0000000	NULL	NULL	NULL	NULL
23429	8	PVC	2003	PVC	2003	8	1	2003-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
23430	6	PVC	1997	PVC	1997	6	1	1997-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
23431	18	DI	2006	DI	2006	18	0	2006-07-08 00:00:00.0000000	NULL	NULL	NULL	NULL
23432	18	DI	2006	DI	2006	18	0	2006-07-08 00:00:00.0000000	NULL	NULL	NULL	NULL
23433	8	PVC	2006	PVC	2006	8	1	2006-07-08 00:00:00.0000000	NULL	NULL	NULL	NULL
23434	8	PVC	2006	PVC	2006	8	1	2006-07-08 00:00:00.0000000	NULL	NULL	NULL	NULL
23435	8	PVC	2016	PVC	2016	8	1	2016-12-18 00:00:00.0000000	NULL	NULL	NULL	NULL
23436	12	PVC	2006	PVC	2006	12	1	2006-09-27 00:00:00.0000000	NULL	NULL	NULL	NULL
23437	12	PVC	2006	PVC	2006	12	1	2006-09-27 00:00:00.0000000	NULL	NULL	NULL	NULL
23438	18	DI	2006	DI	2006	18	0	2006-07-08 00:00:00.0000000	NULL	NULL	NULL	NULL
23439	18	DI	2006	DI	2006	18	0	2006-07-08 00:00:00.0000000	NULL	NULL	NULL	NULL
23440	18	DI	2006	DI	2006	18	0	2006-07-08 00:00:00.0000000	NULL	NULL	NULL	NULL
23441	18	DI	2006	DI	2006	18	0	2006-07-08 00:00:00.0000000	NULL	NULL	NULL	NULL
23442	18	DI	2006	DI	2006	18	0	2006-07-08 00:00:00.0000000	NULL	NULL	NULL	NULL
23443	8	PVC	2008	PVC	2008	8	1	2008-12-18 00:00:00.0000000	NULL	NULL	NULL	NULL
23444	8	PVC	2007	PVC	2007	8	1	2007-04-11 00:00:00.0000000	NULL	NULL	NULL	NULL
23445	8	PVC	2007	PVC	2007	8	1	2007-04-11 00:00:00.0000000	NULL	NULL	NULL	NULL
23446	8	PVC	2007	PVC	2007	8	1	2007-04-11 00:00:00.0000000	NULL	NULL	NULL	NULL
23447	12	PVC	2005	PVC	2005	12	1	2005-08-20 00:00:00.0000000	NULL	NULL	NULL	NULL
23448	12	PVC	2005	PVC	2005	12	1	2005-08-20 00:00:00.0000000	NULL	NULL	NULL	NULL
23449	12	PVC	2005	PVC	2005	12	1	2005-08-20 00:00:00.0000000	NULL	NULL	NULL	NULL
23450	12	PVC	2001	PVC	2001	12	1	2001-03-23 00:00:00.0000000	NULL	NULL	NULL	NULL
23451	12	PVC	2005	PVC	2005	12	1	2005-08-20 00:00:00.0000000	NULL	NULL	NULL	NULL
23452	8	PVC	2003	PVC	2003	8	1	2003-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL
23453	6	PVC	2005	PVC	2005	6	1	2005-08-20 00:00:00.0000000	NULL	NULL	NULL	NULL
23454	6	PVC	2005	PVC	2005	6	1	2005-08-20 00:00:00.0000000	NULL	NULL	NULL	NULL
23455	12	PVC	2005	PVC	2005	12	1	2005-08-20 00:00:00.0000000	NULL	NULL	NULL	NULL
23456	12	PVC	2005	PVC	2005	12	1	2005-08-20 00:00:00.0000000	NULL	NULL	NULL	NULL
23457	12	PVC	2005	PVC	2005	12	1	2005-08-20 00:00:00.0000000	NULL	NULL	NULL	NULL
23458	8	PVC	2003	PVC	2003	8	0	2003-08-12 00:00:00.0000000	NULL	NULL	NULL	NULL
23459	8	PVC	2003	PVC	2003	8	0	2003-08-12 00:00:00.0000000	NULL	NULL	NULL	NULL
23460	12	PVC	2003	PVC	2003	12	0	2003-08-12 00:00:00.0000000	NULL	NULL	NULL	NULL
23461	12	DI	2003	DI	2003	12	0	2003-08-12 00:00:00.0000000	NULL	NULL	NULL	NULL
23462	12	DI	2003	DI	2003	12	0	2003-08-12 00:00:00.0000000	NULL	NULL	NULL	NULL
23463	12	DI	2003	DI	2003	12	0	2003-08-12 00:00:00.0000000	NULL	NULL	NULL	NULL
23464	12	DI	2003	DI	2003	12	0	2003-08-12 00:00:00.0000000	NULL	NULL	NULL	NULL
23465	12	DI	2003	DI	2003	12	0	2003-08-12 00:00:00.0000000	NULL	NULL	NULL	NULL
23466	12	DI	2003	DI	2003	12	0	2003-08-12 00:00:00.0000000	NULL	NULL	NULL	NULL
23467	12	PVC	2003	PVC	2003	12	0	2003-08-12 00:00:00.0000000	NULL	NULL	NULL	NULL
23468	8	PVC	2003	PVC	2003	8	0	2003-08-12 00:00:00.0000000	NULL	NULL	NULL	NULL
23469	8	PVC	2003	PVC	2003	8	0	2003-08-12 00:00:00.0000000	NULL	NULL	NULL	NULL
23470	12	PVC	2003	PVC	2003	12	0	2003-08-12 00:00:00.0000000	NULL	NULL	NULL	NULL
23471	12	PVC	2003	PVC	2003	12	0	2003-08-12 00:00:00.0000000	NULL	NULL	NULL	NULL
23472	12	PVC	2003	PVC	2003	12	0	2003-08-12 00:00:00.0000000	NULL	NULL	NULL	NULL
23473	12	DI	2003	DI	2003	12	0	2003-08-12 00:00:00.0000000	NULL	NULL	NULL	NULL
23474	12	DI	2003	DI	2003	12	0	2003-08-12 00:00:00.0000000	NULL	NULL	NULL	NULL
23475	12	PVC	2003	PVC	2003	12	0	2003-08-12 00:00:00.0000000	NULL	NULL	NULL	NULL
23476	12	PVC	2003	PVC	2003	12	0	2003-08-12 00:00:00.0000000	NULL	NULL	NULL	NULL
23477	2	PVC	2003	PVC	2003	2	0	2003-08-12 00:00:00.0000000	NULL	NULL	NULL	NULL
23478	2	PVC	2003	PVC	2003	2	0	2003-08-12 00:00:00.0000000	NULL	NULL	NULL	NULL
23479	12	PVC	2005	PVC	2005	12	1	2005-08-20 00:00:00.0000000	NULL	NULL	NULL	NULL
23480	12	PVC	2003	PVC	2003	12	1	2003-08-12 00:00:00.0000000	NULL	NULL	NULL	NULL
23481	6	PVC	2000	PVC	2000	6	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
23482	12	PVC	2003	PVC	2003	12	1	2003-08-12 00:00:00.0000000	NULL	NULL	NULL	NULL
23483	6	PVC	2003	PVC	2003	6	1	2003-08-12 00:00:00.0000000	NULL	NULL	NULL	NULL
23484	6	PVC	2000	PVC	2000	6	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
23485	8	PVC	2000	PVC	2000	8	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
23486	8	PVC	2000	PVC	2000	8	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
23487	8	PVC	2000	PVC	2000	8	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
23488	8	PVC	2000	PVC	2000	8	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
23489	4	PVC	2000	PVC	2000	4	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
23490	6	PVC	2000	PVC	2000	6	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
23491	4	PVC	2000	PVC	2000	4	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
23492	6	PVC	2000	PVC	2000	6	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
23493	6	PVC	2000	PVC	2000	6	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
23494	6	PVC	2000	PVC	2000	6	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
23495	6	PVC	2019	PVC	2019	6	1	2019-11-13 00:00:00.0000000	NULL	NULL	NULL	NULL
23496	6	PVC	2019	PVC	2019	6	1	2019-11-13 00:00:00.0000000	NULL	NULL	NULL	NULL
23497	6	PVC	2019	PVC	2019	6	1	2019-11-13 00:00:00.0000000	NULL	NULL	NULL	NULL
23498	6	PVC	2000	PVC	2000	6	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
23499	8	PVC	2000	PVC	2000	8	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
23500	8	PVC	2000	PVC	2000	8	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
