ID	Diameter	Material	InstallYear	OrgMaterial	OrgInstallYear	OrgDiameter	Status	InstallDate	BreakYear	BreakDate	Failure_ID	BreakAge
72113	10	CI	1912	DI	NULL	10	0	NULL	NULL	NULL	NULL	NULL
72114	10	CI	1912	DI	NULL	10	0	NULL	NULL	NULL	NULL	NULL
72115	18	CI	1912	DI	NULL	18	1	NULL	NULL	NULL	NULL	NULL
72116	18	CI	1912	DI	NULL	18	1	NULL	NULL	NULL	NULL	NULL
72117	10	CI	1912	DI	NULL	10	0	NULL	NULL	NULL	NULL	NULL
72118	8	CI	1912	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
72119	8	CI	1912	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
72120	8	CI	1912	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
72121	8	CI	1912	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
72122	20	CI	1912	DI	NULL	20	0	NULL	NULL	NULL	NULL	NULL
72123	20	CI	1912	DI	NULL	20	0	NULL	NULL	NULL	NULL	NULL
72124	20	CI	1912	DI	NULL	20	0	NULL	NULL	NULL	NULL	NULL
72125	10	CI	1912	DI	NULL	10	0	NULL	NULL	NULL	NULL	NULL
72126	8	CI	1912	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
72127	8	CI	1912	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
72128	8	CI	1912	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
72129	8	CI	1912	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
72130	20	CI	1912	DI	NULL	20	0	NULL	NULL	NULL	NULL	NULL
72131	18	CI	1912	DI	NULL	18	1	NULL	NULL	NULL	NULL	NULL
72132	18	CI	1912	DI	NULL	18	1	NULL	NULL	NULL	NULL	NULL
72133	10	CI	1912	DI	NULL	10	0	NULL	NULL	NULL	NULL	NULL
72134	18	CI	1912	DI	NULL	18	1	NULL	NULL	NULL	NULL	NULL
72135	10	CI	1912	DI	NULL	10	0	NULL	NULL	NULL	NULL	NULL
72136	18	CI	1912	DI	NULL	18	1	NULL	NULL	NULL	NULL	NULL
72137	10	CI	1912	DI	NULL	10	0	NULL	NULL	NULL	NULL	NULL
72138	16	CI	1912	DI	NULL	16	0	NULL	NULL	NULL	NULL	NULL
72139	16	CI	1912	DI	NULL	16	1	NULL	NULL	NULL	NULL	NULL
72140	10	CI	1912	DI	NULL	10	0	NULL	NULL	NULL	NULL	NULL
72141	20	CI	1912	DI	NULL	20	1	NULL	NULL	NULL	NULL	NULL
72142	10	CI	1912	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72143	20	CI	1912	DI	NULL	20	1	NULL	NULL	NULL	NULL	NULL
72144	10	CI	1912	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72145	10	CI	1912	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72146	10	CI	1912	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72147	10	CI	1912	DI	NULL	10	0	NULL	NULL	NULL	NULL	NULL
72148	16	CI	1912	DI	NULL	16	0	NULL	NULL	NULL	NULL	NULL
72149	8	CI	1912	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
72150	16	CI	1912	DI	NULL	16	0	NULL	NULL	NULL	NULL	NULL
72151	16	CI	1912	DI	NULL	16	0	NULL	NULL	NULL	NULL	NULL
72152	8	CI	1912	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
72153	10	CI	1912	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72154	8	DI	2003	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72155	8	DI	2005	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72156	8	DI	2005	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72157	6	DI	2005	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72158	6	DI	2005	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72159	8	DI	2005	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72160	8	DI	2003	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72161	6	DI	2003	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72162	8	DI	2003	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72163	8	DI	2005	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72164	8	DI	2003	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72165	6	DI	2003	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72166	8	DI	2003	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72167	6	DI	2003	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72168	8	DI	2005	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72174	8	DI	2005	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72175	8	DI	2003	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72176	8	DI	2003	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72177	6	DI	2003	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72183	6	CI	1898	CI	1898	6	1	1898-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
72184	6	CI	1911	CI	1911	6	1	1911-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
72185	6	CI	1911	CI	1911	6	1	1911-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
72186	6	CI	1911	CI	1911	6	1	1911-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
72187	6	CI	1888	CI	1888	6	1	1888-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
72188	6	CI	1888	CI	1888	6	1	1888-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
72189	6	CI	1904	CI	1904	6	1	1904-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
72190	6	CI	1894	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72191	6	CI	1894	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72192	6	CI	1894	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72193	6	CI	1894	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72194	6	CI	1894	DI	1888	6	1	1888-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
72195	6	CI	1894	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72196	6	CI	1894	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72197	6	CI	1894	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72198	6	CI	1894	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72199	6	CI	1894	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72200	6	CI	1894	CI	1894	6	1	1894-01-01 00:00:00.0000000	2010	2010-04-21 00:00:00.000	4738	116
72201	6	CI	1894	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72202	6	CI	1894	CI	1928	6	1	1928-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
72203	6	CI	1928	CI	1928	6	1	1928-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
72204	8	CI	1928	CI	1928	8	1	1928-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
72205	6	CI	1890	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72206	6	DI	1990	DI	1990	6	0	1990-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
72207	6	CI	1913	CI	1913	6	1	1913-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
72208	6	CI	1913	CI	1913	6	1	1913-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
72209	6	CI	1890	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72210	10	CI	1904	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72211	10	CI	1913	CI	1913	10	1	1913-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
72212	10	CI	1913	CI	1913	10	1	1913-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
72213	10	CI	1913	CI	1913	10	1	1913-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
72214	6	CI	1891	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72215	10	CI	1900	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72216	16	CI	1900	DI	NULL	16	1	NULL	NULL	NULL	NULL	NULL
72217	6	CI	1897	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72218	10	CI	1900	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72219	10	CI	1900	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72220	16	CI	1908	DI	NULL	16	1	NULL	NULL	NULL	NULL	NULL
72221	6	CI	1897	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72222	10	CI	1900	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72223	6	CI	1895	CI	NULL	6	1	NULL	2006	2006-03-03 00:00:00.000	4974	111
72224	6	CI	1895	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72225	6	CI	1895	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72226	4	CI	1893	CI	NULL	4	1	NULL	NULL	NULL	NULL	NULL
72227	4	CI	1893	CI	NULL	4	1	NULL	NULL	NULL	NULL	NULL
72228	6	CI	1900	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72229	10	CI	1900	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72230	24	CI	1900	DI	NULL	24	1	NULL	NULL	NULL	NULL	NULL
72231	24	CI	1900	DI	NULL	24	1	NULL	NULL	NULL	NULL	NULL
72232	10	CI	1900	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72233	10	CI	1900	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72234	10	CI	1895	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72235	6	CI	1893	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72236	6	CI	1895	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72237	6	CI	1895	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72238	6	CI	1895	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72239	6	CI	1900	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72240	10	CI	1900	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72241	10	CI	1895	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72242	6	CI	1895	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72243	8	DI	2002	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72244	4	CI	1893	DI	NULL	4	1	NULL	NULL	NULL	NULL	NULL
72245	10	CI	1895	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72246	12	DI	1997	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
72247	12	DI	1997	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
72248	10	DI	1997	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72249	10	DI	1997	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72250	10	CI	1893	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72251	12	DI	1997	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
72252	6	DI	1997	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72253	12	DI	1997	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
72254	6	DI	1997	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72255	16	CI	1908	CI	NULL	16	1	NULL	NULL	NULL	NULL	NULL
72256	6	CI	1897	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72257	16	CI	1897	CI	NULL	16	1	NULL	NULL	NULL	NULL	NULL
72258	6	CI	1897	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72259	6	CI	1897	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72260	6	CI	1895	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72261	10	CI	1895	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72262	10	CI	1897	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72263	6	CI	1897	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72264	6	CI	1897	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72265	10	CI	1893	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72266	6	CI	1893	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72267	6	CI	1893	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72268	6	CI	1893	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72269	6	CI	1893	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72270	10	CI	1893	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72271	10	CI	1893	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72272	10	CI	1894	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72273	10	CI	1900	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72274	10	CI	1897	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72275	10	CI	1893	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72276	24	CI	1900	DI	NULL	24	1	NULL	NULL	NULL	NULL	NULL
72277	6	CI	1895	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72278	6	CI	1895	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72279	6	CI	1897	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72280	6	CI	1900	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72281	6	CI	1927	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72282	6	CI	1900	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72283	6	CI	1897	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72284	6	CI	1897	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72285	6	CI	1900	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72286	6	CI	1900	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72287	10	CI	1900	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72288	10	CI	1900	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72289	6	CI	1900	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72290	10	CI	1900	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72291	10	CI	1900	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72292	10	CI	1900	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72293	10	CI	1900	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72294	6	CI	1927	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72295	6	CI	1902	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72296	6	CI	1902	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72297	6	CI	1902	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72298	10	CI	1897	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72304	8	DI	2003	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
72305	4	DI	2003	DI	NULL	4	0	NULL	NULL	NULL	NULL	NULL
72306	6	DI	2003	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72307	8	DI	2003	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
72313	10	CI	1897	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72314	10	CI	1906	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72315	10	CI	1896	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72316	10	CI	1896	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72317	10	CI	1906	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72318	6	CI	1906	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72319	10	CI	1900	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72320	6	CI	1900	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72321	6	CI	1900	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72322	10	CI	1896	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72323	10	CI	1897	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72324	10	CI	1896	CI	NULL	10	1	NULL	2019	2019-07-08 00:00:00.000	4330	123
72325	10	CI	1897	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72326	6	CI	1897	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72327	24	CI	1900	CI	NULL	24	1	NULL	NULL	NULL	NULL	NULL
72328	6	CI	1900	CI	NULL	6	1	NULL	2022	2022-02-26 00:00:00.000	4531	122
72329	6	CI	1900	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72330	6	CI	1900	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72331	6	CI	1900	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72332	6	CI	1900	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72333	6	CI	1900	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72334	6	CI	1900	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72335	10	CI	1911	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72336	10	CI	1910	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72337	6	CI	1917	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72338	10	CI	1911	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72339	10	CI	1911	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72340	6	CI	1911	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72341	10	CI	1911	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72342	6	CI	1911	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72343	10	CI	1911	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72344	6	CI	1911	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72345	6	CI	1911	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72346	6	CI	1911	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72347	6	CI	1911	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72348	10	CI	1910	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72349	6	CI	1915	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72350	6	CI	1910	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72351	10	CI	1910	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72352	10	CI	1910	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72353	10	CI	1910	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72354	10	CI	1913	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72355	6	CI	1915	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72356	10	CI	1910	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72357	6	CI	1912	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72358	10	CI	1910	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72359	6	CI	1921	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72360	10	CI	1910	DI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72361	6	CI	1912	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72362	6	CI	1912	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72363	10	CI	1910	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72364	6	CI	1921	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72365	6	CI	1912	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72366	6	CI	1921	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72372	6	CI	1901	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72373	10	CI	1901	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72374	10	CI	1911	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72375	10	CI	1916	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72381	10	CI	1916	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72382	10	CI	1901	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72383	10	CI	1920	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
72384	6	CI	1911	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72385	8	DI	2011	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72386	8	DI	2011	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72387	16	DI	1980	DI	NULL	16	1	NULL	NULL	NULL	NULL	NULL
72388	6	DI	2011	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72389	6	DI	2011	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72390	6	DI	2011	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72391	6	DI	2011	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72392	8	DI	2011	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72393	8	DI	2011	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72394	18	DI	1984	DI	NULL	18	1	NULL	NULL	NULL	NULL	NULL
72395	8	DI	2011	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72396	8	DI	2011	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72397	8	DI	2011	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72398	8	DI	2011	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72399	6	DI	2011	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72400	8	DI	2011	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72401	8	DI	2011	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72402	6	DI	2011	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72403	8	DI	2011	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72404	8	DI	2011	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72405	8	DI	2011	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72406	6	DI	2011	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72407	8	DI	2011	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72408	6	DI	2011	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72409	8	DI	2011	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72410	8	DI	2011	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72411	16	DI	1980	DI	NULL	16	1	NULL	NULL	NULL	NULL	NULL
72412	6	DI	2011	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72413	8	DI	2011	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72414	8	DI	2011	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72415	8	DI	2011	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72416	8	DI	2011	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72417	8	DI	2011	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72418	8	DI	2011	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72419	8	DI	2005	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72420	12	DI	2006	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
72421	12	DI	2006	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
72422	12	DI	2006	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
72423	12	DI	2006	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
72424	12	DI	2006	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
72425	8	DI	2005	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72426	6	DI	2005	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72427	8	DI	2005	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72428	8	DI	2005	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72429	6	DI	2005	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72430	6	DI	2005	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72431	6	DI	2005	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72432	6	DI	2005	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72433	8	DI	2005	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72434	8	DI	2005	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72435	8	DI	2005	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72436	6	CI	1968	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72437	6	CI	1968	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72438	6	DI	2011	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72439	6	DI	2011	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72440	6	DI	2011	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72441	6	DI	2011	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72442	6	DI	2011	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72443	6	DI	2011	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72444	6	DI	2011	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72445	6	DI	2011	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72446	6	DI	2011	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72447	6	DI	2011	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72448	6	DI	1998	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72449	8	DI	1986	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72450	12	DI	1998	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
72456	12	DI	1998	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
72457	12	DI	1998	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
72458	6	DI	1986	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72459	8	DI	1986	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72460	12	DI	1986	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
72461	6	DI	1986	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72462	12	DI	1986	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
72463	6	DI	1986	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72464	6	DI	1993	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72465	8	DI	1986	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
72466	6	DI	1993	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72467	6	DI	1993	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72468	6	DI	1993	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
72469	6	CI	1919	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72470	6	CI	1919	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
72471	12	DI	1986	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
72472	12	DI	1986	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
