ID	Diameter	Material	InstallYear	OrgMaterial	OrgDiameter	Status	INSTALL_DATE	BreakYear	BreakDate	Failure_ID	BreakAge
28635	6	CI	1963	CI	6	1	1963	NULL	NULL	NULL	NULL
28636	6	CI	1972	CI	6	1	1972	NULL	NULL	NULL	NULL
28637	6	CI	1963	CI	6	1	1963	2021	2021-11-26 12:30:00.000	238591	58
28638	6	CI	1963	CI	6	1	1963	NULL	NULL	NULL	NULL
28639	6	CI	1963	CI	6	1	1963	NULL	NULL	NULL	NULL
28640	8	DI	1994	DI	8	1	1994	NULL	NULL	NULL	NULL
28641	8	DI	1994	DI	8	1	1994	NULL	NULL	NULL	NULL
28642	8	DI	1994	DI	8	1	1994	2017	2017-06-10 00:00:00.000	236212	23
28644	8	DI	1994	DI	8	1	1994	NULL	NULL	NULL	NULL
28646	6	CI	1910	CI	6	1	UNK	NULL	NULL	NULL	NULL
28647	6	CI	1910	CI	6	1	UNK	2021	2021-01-02 10:00:00.000	237829	111
28648	6	AC	1965	AC	6	1	1965	NULL	NULL	NULL	NULL
28649	6	CI	1965	CI	6	1	1965	NULL	NULL	NULL	NULL
28650	6	AC	1965	AC	6	1	1965	NULL	NULL	NULL	NULL
28651	6	AC	1965	AC	6	1	1965	NULL	NULL	NULL	NULL
28652	6	AC	1965	AC	6	1	1965	NULL	NULL	NULL	NULL
28653	6	AC	1965	AC	6	1	1965	2020	2020-06-13 09:30:00.000	237353	55
28654	6	AC	1965	AC	6	1	1965	NULL	NULL	NULL	NULL
28655	6	AC	1965	AC	6	1	1965	NULL	NULL	NULL	NULL
28656	6	AC	1965	AC	6	1	1965	2018	2018-11-15 00:00:00.000	236707	53
28656	6	AC	1965	AC	6	1	1965	2024	2024-03-21 09:00:00.000	237022	59
28657	6	AC	1965	AC	6	1	1965	NULL	NULL	NULL	NULL
28658	6	AC	1965	AC	6	1	1965	NULL	NULL	NULL	NULL
28659	6	AC	1965	AC	6	1	1965	NULL	NULL	NULL	NULL
28660	6	AC	1965	AC	6	1	1965	NULL	NULL	NULL	NULL
28661	6	AC	1965	AC	6	1	1965	NULL	NULL	NULL	NULL
28663	6	AC	1953	AC	6	1	1953	NULL	NULL	NULL	NULL
28665	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28666	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28667	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28668	6	DI	1991	DI	6	1	1991	NULL	NULL	NULL	NULL
28669	6	CI	1960	CI	6	1	1960	NULL	NULL	NULL	NULL
28671	8	DI	2007	DI	8	1	2007	NULL	NULL	NULL	NULL
28674	16	DI	1976	DI	16	1	1976	NULL	NULL	NULL	NULL
28675	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28676	8	DI	2007	DI	8	1	2007	NULL	NULL	NULL	NULL
28677	6	AC	1961	AC	6	1	1961 AND OCTOBER 1963	NULL	NULL	NULL	NULL
28678	6	DI	2009	DI	6	1	2009	NULL	NULL	NULL	NULL
28679	6	CI	1950	CI	6	1	1950	2021	2021-04-13 04:00:00.000	238050	71
28680	8	DI	2005	DI	8	1	2005	NULL	NULL	NULL	NULL
28681	6	DI	2009	DI	6	1	2009	NULL	NULL	NULL	NULL
28682	6	DI	2009	DI	6	1	2009	NULL	NULL	NULL	NULL
28684	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28685	8	DI	2009	DI	8	1	2009	NULL	NULL	NULL	NULL
28686	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28687	8	PVC	1987	PVC	8	1	1987	NULL	NULL	NULL	NULL
28688	8	DI	2009	DI	8	1	2009	NULL	NULL	NULL	NULL
28689	8	DI	1965	DI	8	1	NULL	NULL	NULL	NULL	NULL
28690	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28691	6	AC	1965	AC	6	1	1965	2020	2020-02-26 13:34:00.000	236964	55
28691	6	AC	1965	AC	6	1	1965	2020	2020-02-26 18:25:00.000	237014	55
28692	6	AC	1965	AC	6	1	1965	NULL	NULL	NULL	NULL
28693	6	AC	1965	AC	6	1	1965	NULL	NULL	NULL	NULL
28695	6	DI	1965	DI	6	1	DI	NULL	NULL	NULL	NULL
28696	6	CI	1963	CI	6	1	1963	NULL	NULL	NULL	NULL
28704	2	GA	1954	GA	2	1	1954	2022	2022-03-22 07:00:00.000	238865	68
28704	2	GA	1954	GA	2	1	1954	2022	2022-10-26 10:00:00.000	239378	68
28707	2	GA	1959	GA	2	1	1959	2024	2024-04-12 02:00:00.000	237062	65
28707	2	GA	1959	GA	2	1	1959	2023	2023-09-22 05:30:00.000	240053	64
28710	6	AC	1959	AC	6	1	1959	2019	2019-12-26 11:06:00.000	236958	60
28711	6	AC	1959	AC	6	1	1959	NULL	NULL	NULL	NULL
28713	6	CI	1954	CI	6	1	1954	2016	2016-09-10 00:00:00.000	233684	62
28718	6	DI	1997	DI	6	1	1997	NULL	NULL	NULL	NULL
28720	6	CI	1958	CI	6	1	1958	NULL	NULL	NULL	NULL
28721	6	CI	1958	CI	6	1	1958	NULL	NULL	NULL	NULL
28723	2	GA	1955	GA	2	1	1955	NULL	NULL	NULL	NULL
28724	6	CI	1955	CI	6	1	1955	NULL	NULL	NULL	NULL
28725	8	DI	1986	CI	8	1	1986	NULL	NULL	NULL	NULL
28728	6	CI	1957	CI	6	1	1957	NULL	NULL	NULL	NULL
28730	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28731	8	DI	2005	DI	8	1	2005	NULL	NULL	NULL	NULL
28732	6	AC	1953	AC	6	1	1953	NULL	NULL	NULL	NULL
28734	6	CI	1979	CI	6	1	1979	NULL	NULL	NULL	NULL
28735	6	AC	1953	AC	6	1	1953	NULL	NULL	NULL	NULL
28736	6	AC	1957	AC	6	1	1957	NULL	NULL	NULL	NULL
28738	6	AC	1953	AC	6	1	1953	NULL	NULL	NULL	NULL
28739	6	AC	1957	AC	6	1	1957	2018	2018-05-09 00:00:00.000	235978	61
28740	6	AC	1953	AC	6	1	1953	NULL	NULL	NULL	NULL
28742	6	AC	1953	AC	6	1	1953	2021	2021-04-30 02:00:00.000	238081	68
28744	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28745	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28748	6	DI	1984	DI	6	1	1984	NULL	NULL	NULL	NULL
28749	8	DI	2000	DI	8	1	2000	NULL	NULL	NULL	NULL
28750	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
28751	6	CI	1954	CI	6	1	1954	NULL	NULL	NULL	NULL
28752	8	DI	2002	DI	8	1	2002	NULL	NULL	NULL	NULL
28753	6	CI	1959	CI	6	1	1959	NULL	NULL	NULL	NULL
28754	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28755	6	CI	1958	DI	6	1	1958	NULL	NULL	NULL	NULL
28757	6	AC	1960	AC	6	1	1960	NULL	NULL	NULL	NULL
28758	8	CI	1973	CI	8	1	1973	NULL	NULL	NULL	NULL
28759	6	CI	1954	CI	6	1	1954	2014	2014-08-19 00:00:00.000	235810	60
28761	6	AC	1960	AC	6	1	1960	2018	2018-10-27 00:00:00.000	235981	58
28761	6	AC	1960	AC	6	1	1960	2017	2017-07-21 00:00:00.000	235982	57
28762	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28764	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28765	8	DI	2000	DI	8	1	2000	NULL	NULL	NULL	NULL
28766	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28767	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
28769	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
28770	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28771	6	AC	1965	AC	6	1	1965	NULL	NULL	NULL	NULL
28772	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
28773	8	AC	1969	AC	8	1	1969	NULL	NULL	NULL	NULL
28774	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28776	6	CI	1958	CI	6	1	1958	NULL	NULL	NULL	NULL
28777	6	DI	1995	DI	6	1	1995	NULL	NULL	NULL	NULL
28779	6	CI	1910	CI	6	1	NULL	NULL	NULL	NULL	NULL
28780	6	DI	1971	DI	6	1	1971	NULL	NULL	NULL	NULL
28782	8	DI	1984	CI	8	1	1984	NULL	NULL	NULL	NULL
28784	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28785	2	GA	1962	GA	2	1	1962	NULL	NULL	NULL	NULL
28786	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
28788	8	DI	1971	DI	8	1	1971	2018	2018-07-05 00:00:00.000	233614	47
28788	8	DI	1971	DI	8	1	1971	2022	2022-09-04 10:00:00.000	239224	51
28788	8	DI	1971	DI	8	1	1971	2023	2023-08-20 01:00:00.000	239989	52
28788	8	DI	1971	DI	8	1	1971	2024	2024-03-25 12:30:00.000	237027	53
28789	6	CI	1910	CI	6	1	NULL	NULL	NULL	NULL	NULL
28790	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28791	8	DI	1999	DI	8	1	1999	2023	2023-01-29 08:30:00.000	239597	24
28792	8	DI	2000	DI	8	1	2000	NULL	NULL	NULL	NULL
28794	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28795	6	DI	1999	DI	6	1	1999	NULL	NULL	NULL	NULL
28796	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28797	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28798	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28799	12	DI	1965	DI	12	1	NULL	NULL	NULL	NULL	NULL
28801	6	AC	1956	AC	6	1	1956	NULL	NULL	NULL	NULL
28802	6	DI	2010	DI	6	1	2010	NULL	NULL	NULL	NULL
28804	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28805	8	DI	1997	DI	8	1	1997	NULL	NULL	NULL	NULL
28808	8	DI	2011	DI	8	1	2011	NULL	NULL	NULL	NULL
28811	12	DI	1973	DI	12	1	1973	NULL	NULL	NULL	NULL
28815	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
28817	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
28819	2	UNK	1900	NULL	2	1	NULL	NULL	NULL	NULL	NULL
28820	6	CI	1966	CI	6	1	1966	NULL	NULL	NULL	NULL
28821	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
28823	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
28827	8	DI	1999	DI	8	1	1999	NULL	NULL	NULL	NULL
28828	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
28829	2	GA	1961	GA	2	1	1961	NULL	NULL	NULL	NULL
28831	6	DI	1999	DI	6	1	1999	NULL	NULL	NULL	NULL
28832	8	CI	1973	CI	8	1	1973	2020	2020-09-23 08:00:00.000	237548	47
28833	8	DI	1994	DI	8	1	1994	NULL	NULL	NULL	NULL
28834	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28835	8	DI	1974	DI	8	1	1974	NULL	NULL	NULL	NULL
28836	8	DI	1977	PVC	8	1	1977	NULL	NULL	NULL	NULL
28842	8	CI	1947	CI	8	1	1947	NULL	NULL	NULL	NULL
28843	6	DI	1998	DI	6	1	1998	NULL	NULL	NULL	NULL
28844	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28845	6	DI	1988	DI	6	1	1988	NULL	NULL	NULL	NULL
28846	8	CI	1947	CI	8	1	1947	NULL	NULL	NULL	NULL
28847	8	DI	1977	PVC	8	1	1977	NULL	NULL	NULL	NULL
28848	6	DI	2016	DI	6	1	2016	NULL	NULL	NULL	NULL
28851	6	CI	1966	CI	6	1	1966	NULL	NULL	NULL	NULL
28852	6	AC	1955	AC	6	1	1955	NULL	NULL	NULL	NULL
28854	8	DI	2004	DI	8	1	2004	NULL	NULL	NULL	NULL
28855	8	DI	1988	DI	8	1	1988	NULL	NULL	NULL	NULL
28864	2	COP	1974	COP	2	1	1974	NULL	NULL	NULL	NULL
28865	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
28866	8	DI	2003	DI	8	1	2003	NULL	NULL	NULL	NULL
28867	8	DI	1997	DI	8	1	1997	NULL	NULL	NULL	NULL
28868	12	CI	1910	CI	12	1	CI	NULL	NULL	NULL	NULL
28873	6	CI	1966	CI	6	1	1966	NULL	NULL	NULL	NULL
28875	6	DI	2004	DI	6	1	2004	NULL	NULL	NULL	NULL
28876	6	DI	2000	DI	6	1	2000	NULL	NULL	NULL	NULL
28877	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
28878	6	CI	1966	CI	6	1	1966	NULL	NULL	NULL	NULL
28879	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28880	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28881	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
28882	6	DI	2000	DI	6	1	2000	NULL	NULL	NULL	NULL
28883	6	CI	1910	CI	6	1	NULL	NULL	NULL	NULL	NULL
28884	8	DI	1988	DI	8	1	1988	NULL	NULL	NULL	NULL
28885	8	DI	1994	DI	8	1	1994	NULL	NULL	NULL	NULL
28887	8	DI	1986	DI	8	1	1986	NULL	NULL	NULL	NULL
28888	6	CI	1910	CI	6	1	NULL	NULL	NULL	NULL	NULL
28889	8	AC	1968	AC	8	1	1968	NULL	NULL	NULL	NULL
28890	6	CI	1910	CI	6	1	NULL	NULL	NULL	NULL	NULL
28891	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28892	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
28894	4	DI	2011	DI	4	1	2011	NULL	NULL	NULL	NULL
28895	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28897	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
28899	6	CI	1910	CI	6	1	NULL	NULL	NULL	NULL	NULL
28900	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28901	6	AC	1962	AC	6	1	1962	NULL	NULL	NULL	NULL
28902	6	CI	1910	CI	6	1	NULL	NULL	NULL	NULL	NULL
28903	6	CI	1910	CI	6	1	NULL	NULL	NULL	NULL	NULL
28905	6	DI	1994	DI	6	1	1994	NULL	NULL	NULL	NULL
28906	2	GA	1962	GA	2	1	1962	NULL	NULL	NULL	NULL
28907	6	AC	1962	AC	6	1	1962	NULL	NULL	NULL	NULL
28908	6	CI	1973	CI	6	1	1973	NULL	NULL	NULL	NULL
28909	6	AC	1962	AC	6	1	1962	NULL	NULL	NULL	NULL
28910	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28911	6	AC	1959	AC	6	1	1959	NULL	NULL	NULL	NULL
28912	6	DI	1990	DI	6	1	1990	NULL	NULL	NULL	NULL
28913	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28914	12	DI	1979	DI	12	1	1979	NULL	NULL	NULL	NULL
28918	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
28919	6	CI	1910	CI	6	1	NULL	NULL	NULL	NULL	NULL
28920	12	DI	1980	DI	12	1	1980	NULL	NULL	NULL	NULL
28921	8	CI	1965	CI	8	1	1965	NULL	NULL	NULL	NULL
28922	6	CI	1910	CI	6	1	NULL	NULL	NULL	NULL	NULL
28923	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
28924	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28925	8	DI	2009	DI	8	1	2009	NULL	NULL	NULL	NULL
28926	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
28927	6	DI	1986	CI	6	1	1986	NULL	NULL	NULL	NULL
28928	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
28929	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28930	6	DI	1999	DI	6	1	1999	NULL	NULL	NULL	NULL
28932	6	DI	2001	DI	6	1	2001	NULL	NULL	NULL	NULL
28934	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
28938	8	AC	1968	AC	8	1	1968	NULL	NULL	NULL	NULL
28939	8	AC	1968	AC	8	1	1968	NULL	NULL	NULL	NULL
28940	6	CI	1910	CI	6	1	NULL	NULL	NULL	NULL	NULL
28941	6	CI	1910	CI	6	1	NULL	NULL	NULL	NULL	NULL
28942	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
28944	8	DI	1997	DI	8	1	1997	NULL	NULL	NULL	NULL
28945	8	DI	1992	DI	8	1	1992	NULL	NULL	NULL	NULL
28946	8	DI	1999	DI	8	1	1999	NULL	NULL	NULL	NULL
28947	2	GA	1910	GA	2	1	NULL	NULL	NULL	NULL	NULL
28954	6	AC	1968	AC	6	1	1968	NULL	NULL	NULL	NULL
28955	6	CI	1910	CI	6	1	NULL	NULL	NULL	NULL	NULL
28956	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
28958	8	PVC	2002	PVC	8	1	2002	NULL	NULL	NULL	NULL
28960	6	AC	1959	AC	6	1	1959	2023	2023-02-24 02:00:00.000	239650	64
28961	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28962	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28963	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28964	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28965	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28966	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28967	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28968	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28969	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28970	6	CI	1973	CI	6	1	1973	NULL	NULL	NULL	NULL
28971	6	DI	1984	CI	6	1	1984	NULL	NULL	NULL	NULL
28972	8	DI	1999	DI	8	1	1999	NULL	NULL	NULL	NULL
28973	6	CI	1968	CI	6	1	1968	NULL	NULL	NULL	NULL
28974	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
28975	8	DI	2004	DI	8	1	2004	NULL	NULL	NULL	NULL
28976	6	AC	1957	AC	6	1	1957	NULL	NULL	NULL	NULL
28982	6	DI	1985	DI	6	1	1985	NULL	NULL	NULL	NULL
28984	6	CI	1910	CI	6	1	NULL	NULL	NULL	NULL	NULL
28986	6	AC	1962	AC	6	1	1962	NULL	NULL	NULL	NULL
28987	6	DI	1991	CI	6	1	1991	NULL	NULL	NULL	NULL
28988	8	DI	2000	DI	8	1	2000	2016	2016-11-30 00:00:00.000	234972	16
28989	8	CI	1973	CI	8	1	1973	NULL	NULL	NULL	NULL
28990	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
28991	8	DI	1992	DI	8	1	1992	NULL	NULL	NULL	NULL
28992	6	CI	1910	CI	6	1	NULL	NULL	NULL	NULL	NULL
28993	6	DI	2011	DI	6	1	2011	NULL	NULL	NULL	NULL
28994	6	CI	1965	CI	6	1	1965	2018	2018-02-03 00:00:00.000	235649	53
28994	6	CI	1965	CI	6	1	1965	2015	2015-10-11 00:00:00.000	235650	50
28994	6	CI	1965	CI	6	1	1965	2020	2020-02-08 22:03:00.000	236804	55
28995	8	DI	2002	DI	8	1	2002	NULL	NULL	NULL	NULL
28996	6	CI	1964	CI	6	1	1964	NULL	NULL	NULL	NULL
28997	6	CI	1964	CI	6	1	1964	NULL	NULL	NULL	NULL
28998	6	CI	1910	CI	6	1	NULL	NULL	NULL	NULL	NULL
28999	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
29001	6	DI	2002	CI	6	1	2002	NULL	NULL	NULL	NULL
29003	6	CI	1910	CI	6	1	NULL	NULL	NULL	NULL	NULL
29004	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
29005	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
29006	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
29008	6	DI	1991	DI	6	1	1991	NULL	NULL	NULL	NULL
29013	6	CI	1968	CI	6	1	1968	NULL	NULL	NULL	NULL
29015	6	CI	1910	CI	6	1	NULL	NULL	NULL	NULL	NULL
29016	6	CI	1970	CI	6	1	1970	NULL	NULL	NULL	NULL
29017	6	CI	1910	CI	6	1	NULL	NULL	NULL	NULL	NULL
29019	6	CI	1910	CI	6	1	NULL	NULL	NULL	NULL	NULL
29020	6	AC	1973	AC	6	1	1973	2014	2014-04-01 00:00:00.000	233784	41
29021	8	PVC	1986	PVC	8	1	1986	2019	2019-09-03 00:00:00.000	235520	33
29022	6	DI	2000	DI	6	1	2000	NULL	NULL	NULL	NULL
29023	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
29024	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
29026	6	CI	1910	CI	6	1	NULL	NULL	NULL	NULL	NULL
29027	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
29028	6	DI	1985	DI	6	1	1985	NULL	NULL	NULL	NULL
29029	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
29030	6	CI	1910	CI	6	1	NULL	NULL	NULL	NULL	NULL
29032	8	DI	2002	DI	8	1	2002	NULL	NULL	NULL	NULL
29033	6	CI	1974	CI	6	1	1974	NULL	NULL	NULL	NULL
29034	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
29035	8	DI	2002	DI	8	1	2002	NULL	NULL	NULL	NULL
29036	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
29038	6	UNK	1900	NULL	6	1	NULL	2017	2017-11-28 00:00:00.000	233425	117
29039	8	DI	2002	DI	8	1	2002	NULL	NULL	NULL	NULL
29040	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
29041	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
29042	4	DI	1985	CI	4	1	1985	NULL	NULL	NULL	NULL
29044	6	DI	1991	DI	6	1	1991	2017	2017-01-19 00:00:00.000	233193	26
29049	7	UNK	1900	NULL	NULL	1	NULL	2021	2021-06-01 04:00:00.000	238141	121
29052	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
29053	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
29054	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
29055	6	UNK	1900	NULL	6	1	NULL	NULL	NULL	NULL	NULL
29056	8	PVC	1988	PVC	8	1	1988	NULL	NULL	NULL	NULL
29057	6	CI	1910	CI	6	1	CI	NULL	NULL	NULL	NULL
29058	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
29059	8	DI	2002	DI	8	1	2002	NULL	NULL	NULL	NULL
29060	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
29063	6	AC	1960	AC	6	1	1960	NULL	NULL	NULL	NULL
29064	8	DI	2002	DI	8	1	2002	NULL	NULL	NULL	NULL
29065	8	DI	2002	DI	8	1	2002	NULL	NULL	NULL	NULL
29067	8	DI	2002	DI	8	1	2002	NULL	NULL	NULL	NULL
29068	8	CI	1962	DI	8	1	1962	NULL	NULL	NULL	NULL
29069	6	CI	1972	CI	6	1	1972	2023	2023-08-14 10:00:00.000	239972	51
29072	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
29073	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
29074	6	CI	1978	CI	6	1	1978	NULL	NULL	NULL	NULL
29075	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
29078	8	PVC	1986	PVC	8	1	1986	NULL	NULL	NULL	NULL
29085	6	AC	1962	AC	6	1	1962	2016	2016-07-22 00:00:00.000	236165	54
29085	6	AC	1962	AC	6	1	1962	2022	2022-10-25 04:00:00.000	239379	60
29087	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
29088	8	DI	2000	DI	8	1	2000	NULL	NULL	NULL	NULL
29090	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
29091	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
29092	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
29093	8	DI	2002	DI	8	1	2002	NULL	NULL	NULL	NULL
29094	8	DI	2002	DI	8	1	2002	NULL	NULL	NULL	NULL
29095	8	CI	1910	CI	8	1	NULL	2015	2015-11-30 00:00:00.000	235144	105
29095	8	CI	1910	CI	8	1	NULL	2021	2021-06-17 05:30:00.000	238185	111
29096	8	DI	2002	DI	8	1	2002	NULL	NULL	NULL	NULL
29097	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
29099	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
29101	6	CI	1966	CI	6	1	1966	NULL	NULL	NULL	NULL
29102	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
29103	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
29104	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
29105	8	DI	2000	DI	8	1	2000	2018	2018-08-10 00:00:00.000	234305	18
29105	8	DI	2000	DI	8	1	2000	2018	2018-10-10 00:00:00.000	234306	18
29106	8	DI	2002	DI	8	1	2002	NULL	NULL	NULL	NULL
29107	8	DI	1984	DI	8	1	1984	NULL	NULL	NULL	NULL
29108	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
29109	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
29112	8	DI	1994	DI	8	1	1994	NULL	NULL	NULL	NULL
29113	8	DI	2004	DI	8	1	2004	NULL	NULL	NULL	NULL
29114	6	CI	1963	CI	6	1	1963	NULL	NULL	NULL	NULL
29115	8	DI	1994	DI	8	1	1994	NULL	NULL	NULL	NULL
29116	6	DI	1985	DI	6	1	1985	NULL	NULL	NULL	NULL
29117	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
29120	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
29121	8	DI	1996	DI	8	1	1996	NULL	NULL	NULL	NULL
29122	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
29123	8	DI	1985	DI	8	1	1985	NULL	NULL	NULL	NULL
29124	6	DI	1985	DI	6	1	1985	NULL	NULL	NULL	NULL
29125	7	UNK	1900	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
29126	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
29127	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
29128	6	DI	1985	DI	6	1	1985	NULL	NULL	NULL	NULL
29129	8	DI	2002	DI	8	1	2002	NULL	NULL	NULL	NULL
29131	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
29132	6	DI	1965	DI	6	1	NULL	NULL	NULL	NULL	NULL
29133	8	DI	1979	DI	8	1	1979	NULL	NULL	NULL	NULL
