ID	InsYear	BreakAge	Age	Length	Dia	Material	S_Year	Failure
41996	1965	NULL	59	4.32	6	DI-C1	NULL	0
41997	1966	20	58	1002.84	6	AC-HP	0	1
41997	1966	31	58	1002.84	6	AC-HP	11	1
41997	1966	30	58	1002.84	6	AC-HP	10	1
41997	1966	48	58	1002.84	6	AC-HP	28	1
41997	1966	44	58	1002.84	6	AC-HP	24	1
41997	1966	25	58	1002.84	6	AC-HP	5	1
41997	1966	26	58	1002.84	6	AC-HP	6	1
41997	1966	26	58	1002.84	6	AC-HP	6	1
41997	1966	30	58	1002.84	6	AC-HP	10	1
41997	1966	44	58	1002.84	6	AC-HP	24	1
41997	1966	44	58	1002.84	6	AC-HP	24	1
41998	1967	NULL	57	31.09	6	AC-HP	NULL	0
41999	1964	NULL	60	143.42	6	AC-HP	NULL	0
42000	1965	NULL	59	46.41	6	AC-HP	NULL	0
42002	1969	NULL	55	169.79	6	AC-HP	NULL	0
42003	1965	NULL	59	1.79	6	DI-C1	NULL	0
42004	1972	NULL	52	8.69	6	CI-C3	NULL	0
42005	1978	NULL	46	53.45	8	DI-C1	NULL	0
42007	1987	NULL	37	46.59	6	DI-C2	NULL	0
42008	2006	NULL	18	17.47	8	DI-C3	NULL	0
42009	1999	NULL	25	1288.47	8	DI-C3	NULL	0
42010	1980	NULL	44	18.83	8	PVC	NULL	0
42011	1972	NULL	52	182.73	6	CI-C3	NULL	0
42012	2001	NULL	23	13.08	4	DI-C3	NULL	0
42013	1980	NULL	44	230.99	8	PVC-HP	NULL	0
42014	1991	NULL	33	792.15	8	DI-C3	NULL	0
42015	1989	10	35	92.49	8	PVC-HP	13	1
42016	1992	NULL	32	16.01	8	DI-C3	NULL	0
42017	1987	NULL	37	24.13	8	DI-C2	NULL	0
42018	1988	NULL	36	24.99	6	DI-C2	NULL	0
42019	1968	38	56	133.22	6	AC-LP	20	1
42020	1965	NULL	59	60	8	DI-C1	NULL	0
42021	1970	36	54	81.89	8	CI-C3	20	1
42022	1972	NULL	52	32.37	6	CI-C3	NULL	0
42023	1981	NULL	43	422.36	6	DI-C2	NULL	0
42025	1974	NULL	50	31.58	8	CI-C3	NULL	0
42026	1972	NULL	52	1118.51	6	AC-LP	NULL	0
42027	1994	NULL	30	81.9	8	DI-C3	NULL	0
42028	1963	38	61	462.03	6	CI-C3	15	1
42029	1989	NULL	35	178.51	8	PVC-HP	NULL	0
42030	1965	NULL	59	5.65	8	DI-C1	NULL	0
42031	1973	36	51	160.01	6	CI-C3	23	1
42031	1973	36	51	160.01	6	CI-C3	23	1
42032	1972	NULL	52	40.95	6	CI-C3	NULL	0
42033	1962	NULL	62	3.74	6	CI-C3	NULL	0
42034	1973	15	51	440.99	2	DI-C1	2	1
42035	1965	NULL	59	31.64	6	DI-C1	NULL	0
42036	1986	NULL	38	160.35	8	PVC-HP	NULL	0
42037	1959	44	65	958.9	6	AC-HP	17	1
42037	1959	32	65	958.9	6	AC-HP	5	1
42037	1959	47	65	958.9	6	AC-HP	20	1
42038	1988	NULL	36	5.45	6	DI-C2	NULL	0
42039	1982	NULL	42	30.5	8	DI-C2	NULL	0
42040	1993	NULL	31	119.61	8	DI-C3	NULL	0
42042	1966	NULL	58	174.58	6	CI-C3	NULL	0
42045	1965	NULL	59	65	8	DI-C1	NULL	0
42046	1966	42	58	357.66	6	AC-LP	22	1
42047	1971	NULL	53	38.55	6	CI-C3	NULL	0
42048	1987	25	37	94.08	8	PVC-LP	26	1
42049	1965	NULL	59	60.5	8	DI-C1	NULL	0
42050	1964	NULL	60	101.87	6	CI-C3	NULL	0
42051	1972	NULL	52	17.19	6	CI-C3	NULL	0
42052	1972	41	52	405.82	6	AC-HP	27	1
42052	1972	40	52	405.82	6	AC-HP	26	1
42052	1972	41	52	405.82	6	AC-HP	27	1
42052	1972	30	52	405.82	6	AC-HP	16	1
42053	1965	NULL	59	5.06	6	CI-C3	NULL	0
42054	1966	41	58	752.34	6	AC-HP	21	1
42054	1966	57	58	752.34	6	AC-HP	37	1
42055	1986	29	38	1342.81	8	PVC-HP	29	1
42055	1986	2	38	1342.81	8	PVC-HP	2	1
42055	1986	36	38	1342.81	8	PVC-HP	36	1
42056	1996	NULL	28	57.3	6	DI-C3	NULL	0
42057	2003	NULL	21	416.81	8	DI-C3	NULL	0
42058	2005	NULL	19	582.87	8	DI-C3	NULL	0
42059	1968	52	56	1388.83	6	AC-LP	34	1
42059	1968	22	56	1388.83	6	AC-LP	4	1
42059	1968	48	56	1388.83	6	AC-LP	30	1
42060	1994	NULL	30	30.66	6	DI-C3	NULL	0
42061	1946	62	78	3029.39	8	CI-C2	22	1
42061	1946	69	78	3029.39	8	CI-C2	29	1
42061	1946	71	78	3029.39	8	CI-C2	31	1
42061	1946	40	78	3029.39	8	CI-C2	0	1
42061	1946	77	78	3029.39	8	CI-C2	37	1
42062	1910	NULL	114	13.5	6	CI-C1	NULL	0
42063	1987	11	37	589.4	8	DI-C2	12	1
42063	1987	2	37	589.4	8	DI-C2	3	1
42063	1987	10	37	589.4	8	DI-C2	11	1
42065	1968	NULL	56	123.94	8	AC-HP	NULL	0
42066	1965	NULL	59	4.99	6	DI-C1	NULL	0
42067	1991	NULL	33	784.13	8	DI-C3	NULL	0
42068	1978	NULL	46	4.57	6	CI-C3	NULL	0
42069	1987	NULL	37	153.38	8	DI-C2	NULL	0
42070	1956	NULL	68	46.25	6	AC-HP	NULL	0
42071	1991	NULL	33	10.19	6	DI-C3	NULL	0
42072	1950	NULL	74	100.25	6	AC-HP	NULL	0
42073	1982	NULL	42	70.64	8	PVC-LP	NULL	0
42076	1973	34	51	997.5	8	CI-C3	21	1
42076	1973	32	51	997.5	8	CI-C3	19	1
42077	1965	NULL	59	4.54	6	DI-C1	NULL	0
42078	1996	NULL	28	6.31	6	DI-C3	NULL	0
42079	1984	38	40	283.15	8	DI-C2	36	1
42080	1986	NULL	38	11.26	6	DI-C2	NULL	0
42081	1948	60	76	2874.09	12	CI-C2	22	1
42081	1948	56	76	2874.09	12	CI-C2	18	1
42081	1948	50	76	2874.09	12	CI-C2	12	1
42081	1948	41	76	2874.09	12	CI-C2	3	1
42081	1948	57	76	2874.09	12	CI-C2	19	1
42081	1948	57	76	2874.09	12	CI-C2	19	1
42081	1948	57	76	2874.09	12	CI-C2	19	1
42081	1948	48	76	2874.09	12	CI-C2	10	1
42081	1948	47	76	2874.09	12	CI-C2	9	1
42081	1948	70	76	2874.09	12	CI-C2	32	1
42082	1965	NULL	59	30.01	8	DI-C1	NULL	0
42083	1972	NULL	52	20.66	6	DI-C1	NULL	0
42084	1999	NULL	25	1812.4	8	DI-C3	NULL	0
42086	1973	NULL	51	111.7	6	CI-C3	NULL	0
42087	1987	NULL	37	61.7	8	PVC-LP	NULL	0
42088	1986	NULL	38	180.5	8	PVC-LP	NULL	0
42089	1980	NULL	44	5.03	6	CI-C3	NULL	0
42090	1991	NULL	33	38.65	2	COP	NULL	0
42091	1993	NULL	31	71.32	8	DI-C3	NULL	0
42092	1973	20	51	639.92	8	CI-C3	7	1
42092	1973	16	51	639.92	8	CI-C3	3	1
42092	1973	33	51	639.92	8	CI-C3	20	1
42092	1973	15	51	639.92	8	CI-C3	2	1
42093	1987	NULL	37	12.72	2.5	COP	NULL	0
42094	1980	NULL	44	100.04	8	PVC-HP	NULL	0
42095	1979	9	45	1742.73	8	DI-C1	2	1
42095	1979	9	45	1742.73	8	DI-C1	2	1
42095	1979	9	45	1742.73	8	DI-C1	2	1
42096	1957	NULL	67	32.34	6	AC-HP	NULL	0
42097	1965	NULL	59	252.91	8	DI-C1	NULL	0
42098	1968	54	56	1097.44	6	CI-C3	36	1
42098	1968	54	56	1097.44	6	CI-C3	36	1
42098	1968	53	56	1097.44	6	CI-C3	35	1
42098	1968	53	56	1097.44	6	CI-C3	35	1
42098	1968	53	56	1097.44	6	CI-C3	35	1
42099	1954	48	70	2546.39	6	AC-HP	16	1
42099	1954	52	70	2546.39	6	AC-HP	20	1
42099	1954	53	70	2546.39	6	AC-HP	21	1
42099	1954	57	70	2546.39	6	AC-HP	25	1
42099	1954	54	70	2546.39	6	AC-HP	22	1
42099	1954	54	70	2546.39	6	AC-HP	22	1
42099	1954	63	70	2546.39	6	AC-HP	31	1
42099	1954	67	70	2546.39	6	AC-HP	35	1
42099	1954	68	70	2546.39	6	AC-HP	36	1
42099	1954	68	70	2546.39	6	AC-HP	36	1
42100	1986	NULL	38	17.11	6	DI-C2	NULL	0
42101	1994	NULL	30	128.42	8	DI-C3	NULL	0
42102	1994	NULL	30	29.98	6	DI-C3	NULL	0
42103	1998	NULL	26	134.67	8	DI-C3	NULL	0
42104	1998	NULL	26	31.66	6	DI-C3	NULL	0
42106	1987	NULL	37	5.58	6	DI-C2	NULL	0
42107	1973	NULL	51	61.14	6	CI-C3	NULL	0
42108	1968	NULL	56	348.73	2	GA	NULL	0
42109	1998	NULL	26	29	6	DI-C3	NULL	0
42110	1963	NULL	61	220.32	8	CI-C3	NULL	0
42111	1959	NULL	65	4201.23	6	AC	NULL	0
42114	1986	NULL	38	76.43	8	DI-C2	NULL	0
42116	1962	NULL	62	169.37	6	CI-C3	NULL	0
42117	1998	NULL	26	156.95	8	DI-C3	NULL	0
42118	1989	NULL	35	36.2	6	DI-C2	NULL	0
42119	1989	NULL	35	134.83	8	DI-C2	NULL	0
42121	1997	NULL	27	29.96	6	DI-C3	NULL	0
42122	1965	NULL	59	5.21	6	DI-C1	NULL	0
42123	1980	NULL	44	23.54	8	PVC-HP	NULL	0
42124	1962	59	62	224.68	6	AC-HP	35	1
42126	1970	NULL	54	8.98	6	CI-C3	NULL	0
42127	1971	NULL	53	27.03	6	CI-C3	NULL	0
42128	1930	NULL	94	902.32	6	CI-C1	NULL	0
42129	1998	NULL	26	577.44	8	DI-C3	NULL	0
42130	2006	NULL	18	1.48	6	DI-C3	NULL	0
42131	2006	NULL	18	10.43	6	DI-C3	NULL	0
42133	1965	NULL	59	4.03	6	DI-C1	NULL	0
42134	1910	NULL	114	37.15	6	CI-C1	NULL	0
42135	1991	NULL	33	129.54	8	DI-C3	NULL	0
42136	1987	NULL	37	5.72	6	PVC-LP	NULL	0
42137	1966	NULL	58	32.66	6	AC-HP	NULL	0
42138	1987	27	37	275.06	8	DI-C2	28	1
42138	1987	27	37	275.06	8	DI-C2	28	1
42141	1990	NULL	34	112.73	8	DI-C2	NULL	0
42142	1993	NULL	31	18.76	8	DI-C3	NULL	0
42144	1965	NULL	59	4.58	6	DI-C1	NULL	0
42145	1972	NULL	52	12.27	6	DI-C1	NULL	0
42146	1963	NULL	61	687.87	6	CI-C3	NULL	0
42147	1974	24	50	137.07	8	DI-C1	12	1
42147	1974	25	50	137.07	8	DI-C1	13	1
42148	1963	NULL	61	489.56	6	CI-C3	NULL	0
42152	1965	NULL	59	31.19	8	DI-C1	NULL	0
42153	1972	NULL	52	340.87	6	CI-C3	NULL	0
42154	1954	NULL	70	252.87	2	GA	NULL	0
42155	1968	NULL	56	696.34	6	CI-C3	NULL	0
42156	1987	NULL	37	224.99	8	DI-C2	NULL	0
42157	1910	NULL	114	6.62	6	CI-C1	NULL	0
42158	2008	NULL	16	857.67	8	DI-C3	NULL	0
42160	1998	NULL	26	24.63	8	DI-C3	NULL	0
42161	1996	NULL	28	85.45	8	DI-C3	NULL	0
42162	1910	NULL	114	12.15	6	CI-C1	NULL	0
42165	1910	NULL	114	12.91	6	CI-C1	NULL	0
42166	1963	NULL	61	12.93	6	CI-C3	NULL	0
42167	1971	NULL	53	370.25	6	CI-C3	NULL	0
42169	1965	NULL	59	9.32	6	DI-C1	NULL	0
42170	1965	NULL	59	5.2	6	DI-C1	NULL	0
42171	1977	NULL	47	70.25	8	CI-C3	NULL	0
42172	1997	NULL	27	29.69	6	DI-C3	NULL	0
42173	1991	19	33	47.46	8	DI-C3	24	1
42175	1986	NULL	38	3.09	6	DI-C2	NULL	0
42176	1994	NULL	30	101.28	8	DI-C3	NULL	0
42177	1969	27	55	787.65	6	AC-LP	10	1
42178	1974	NULL	50	4.52	6	CI-C3	NULL	0
42179	1963	NULL	61	227.74	6	CI-C3	NULL	0
42181	1962	59	62	121.8	6	AC-HP	35	1
42182	1972	NULL	52	134.75	6	CI-C3	NULL	0
42183	1965	NULL	59	34.4	6	AC-LP	NULL	0
42185	1964	NULL	60	122.19	8	CI-C3	NULL	0
42186	1994	NULL	30	73.3	8	DI-C3	NULL	0
42187	1965	49	59	1102.51	6	AC-HP	28	1
42187	1965	43	59	1102.51	6	AC-HP	22	1
42187	1965	37	59	1102.51	6	AC-HP	16	1
42187	1965	28	59	1102.51	6	AC-HP	7	1
42187	1965	32	59	1102.51	6	AC-HP	11	1
42188	1949	63	75	785.03	2	GA	26	1
42188	1949	67	75	785.03	2	GA	30	1
42188	1949	64	75	785.03	2	GA	27	1
42188	1949	39	75	785.03	2	GA	2	1
42188	1949	47	75	785.03	2	GA	10	1
42188	1949	47	75	785.03	2	GA	10	1
42189	1986	NULL	38	3.61	6	DI-C2	NULL	0
42190	1998	NULL	26	5.31	6	DI-C3	NULL	0
42191	1965	NULL	59	572.78	6	CI-C3	NULL	0
42193	1973	NULL	51	141.68	6	CI-C3	NULL	0
42194	1994	NULL	30	456.02	8	DI-C3	NULL	0
42195	1997	NULL	27	5.82	6	DI-C3	NULL	0
42196	1987	NULL	37	59.17	8	PVC-HP	NULL	0
42200	1978	NULL	46	161.53	8	DI-C1	NULL	0
42202	1961	NULL	63	6.32	6	CI-C3	NULL	0
42204	1948	62	76	1393.42	6	CI-C2	24	1
42205	1975	NULL	49	917.34	8	CI-C3	NULL	0
42208	1942	NULL	82	168.41	2	GA	NULL	0
42209	1973	NULL	51	265.98	6	AC-LP	NULL	0
42210	1991	NULL	33	5.76	6	DI-C3	NULL	0
42212	1974	NULL	50	498.98	6	CI-C3	NULL	0
42213	1972	43	52	73.37	6	CI-C3	29	1
42214	1964	NULL	60	67.84	6	AC-HP	NULL	0
42215	1988	NULL	36	166.21	8	DI-C2	NULL	0
42217	1963	NULL	61	55.29	6	AC-HP	NULL	0
42222	1964	49	60	249.7	6	CI-C3	27	1
42223	1973	NULL	51	397.88	6	CI-C3	NULL	0
42224	1965	40	59	1697.79	6	CI-C3	19	1
42225	1982	NULL	42	11.87	8	DI-C2	NULL	0
42226	1972	38	52	1194.67	8	AC-HP	24	1
42227	1994	NULL	30	6.91	6	DI-C3	NULL	0
42228	1983	NULL	41	49.07	2	PVC-LP	NULL	0
42229	1955	53	69	1839.61	6	AC-HP	22	1
42229	1955	39	69	1839.61	6	AC-HP	8	1
42229	1955	41	69	1839.61	6	AC-HP	10	1
42230	1963	NULL	61	379.88	12	CI-C3	NULL	0
42231	1988	2	36	96.65	8	PVC-HP	4	1
42231	1988	25	36	96.65	8	PVC-HP	27	1
42231	1988	15	36	96.65	8	PVC-HP	17	1
42232	2008	NULL	16	11.45	6	DI-C3	NULL	0
42233	1964	NULL	60	83.01	6	AC-HP	NULL	0
42234	1969	20	55	123.78	2	DI-C1	3	1
42235	1964	NULL	60	92.73	2	GA	NULL	0
42236	1979	NULL	45	3.55	6	CI-C3	NULL	0
42238	1972	NULL	52	33.77	6	CI-C3	NULL	0
42239	1954	51	70	1338.55	6	AC-HP	19	1
42239	1954	56	70	1338.55	6	AC-HP	24	1
42239	1954	37	70	1338.55	6	AC-HP	5	1
42239	1954	49	70	1338.55	6	AC-HP	17	1
42239	1954	41	70	1338.55	6	AC-HP	9	1
42239	1954	48	70	1338.55	6	AC-HP	16	1
42240	2000	NULL	24	6.2	6	DI-C3	NULL	0
42241	2004	NULL	20	176.79	8	DI-C3	NULL	0
42242	1983	38	41	991.51	8	PVC-HP	35	1
42242	1983	37	41	991.51	8	PVC-HP	34	1
42242	1983	25	41	991.51	8	PVC-HP	22	1
42242	1983	31	41	991.51	8	PVC-HP	28	1
42242	1983	32	41	991.51	8	PVC-HP	29	1
42242	1983	11	41	991.51	8	PVC-HP	8	1
42242	1983	23	41	991.51	8	PVC-HP	20	1
42242	1983	14	41	991.51	8	PVC-HP	11	1
42242	1983	11	41	991.51	8	PVC-HP	8	1
42243	1980	NULL	44	100.6	6	CI-C3	NULL	0
42245	1990	NULL	34	241.58	8	DI-C2	NULL	0
42246	1972	22	52	1161.32	6	CI-C3	8	1
42246	1972	25	52	1161.32	6	CI-C3	11	1
42246	1972	20	52	1161.32	6	CI-C3	6	1
42246	1972	28	52	1161.32	6	CI-C3	14	1
42246	1972	17	52	1161.32	6	CI-C3	3	1
42246	1972	28	52	1161.32	6	CI-C3	14	1
42247	1942	58	82	283.72	2	GA	14	1
42249	1966	43	58	715.92	6	AC-HP	23	1
42249	1966	49	58	715.92	6	AC-HP	29	1
42250	1962	NULL	62	68.55	6	AC-LP	NULL	0
42252	1951	NULL	73	28.36	6	CI-C2	NULL	0
42253	1963	NULL	61	7.05	6	CI-C3	NULL	0
42254	1951	64	73	1199.66	6	CI-C2	29	1
42254	1951	66	73	1199.66	6	CI-C2	31	1
42254	1951	66	73	1199.66	6	CI-C2	31	1
42254	1951	66	73	1199.66	6	CI-C2	31	1
42255	1974	NULL	50	91.83	8	DI-C1	NULL	0
42256	1967	NULL	57	404.48	6	CI-C3	NULL	0
42257	1998	NULL	26	2091	8	DI-C3	NULL	0
42258	1979	NULL	45	24.36	6	CI-C3	NULL	0
42259	1986	NULL	38	20.49	6	DI-C2	NULL	0
42260	1965	NULL	59	7.16	6	DI-C1	NULL	0
42261	1948	NULL	76	69.23	6	CI-C2	NULL	0
42262	1968	NULL	56	179.63	6	AC-HP	NULL	0
42263	1910	NULL	114	27.3	6	CI-C1	NULL	0
42264	1988	NULL	36	11.87	8	DI-C2	NULL	0
42265	1969	NULL	55	9.07	2	GA	NULL	0
42266	1965	NULL	59	48.06	8	DI-C1	NULL	0
42267	1968	NULL	56	65.97	6	CI-C3	NULL	0
42268	1965	NULL	59	4.6	6	DI-C1	NULL	0
42269	1988	NULL	36	145.73	8	DI-C2	NULL	0
42270	1984	9	40	104.18	6	PVC-HP	7	1
42270	1984	9	40	104.18	6	PVC-HP	7	1
42271	1989	NULL	35	34.17	6	DI-C2	NULL	0
42272	1979	NULL	45	61.77	8	DI-C1	NULL	0
42273	1994	NULL	30	8.11	6	DI-C3	NULL	0
42274	1987	NULL	37	108.23	8	PVC-LP	NULL	0
42275	1991	NULL	33	105.27	8	DI-C3	NULL	0
42276	1981	14	43	296.81	8	PVC-HP	9	1
42276	1981	5	43	296.81	8	PVC-HP	0	1
42277	1984	NULL	40	6.98	6	DI-C2	NULL	0
42278	1999	NULL	25	435.79	8	DI-C3	NULL	0
42279	1953	58	71	799.58	6	AC-HP	25	1
42279	1953	55	71	799.58	6	AC-HP	22	1
42279	1953	34	71	799.58	6	AC-HP	1	1
42279	1953	68	71	799.58	6	AC-HP	35	1
42279	1953	70	71	799.58	6	AC-HP	37	1
42280	1987	NULL	37	92.68	8	PVC-HP	NULL	0
42281	1968	52	56	860.42	6	AC-HP	34	1
42281	1968	23	56	860.42	6	AC-HP	5	1
42281	1968	45	56	860.42	6	AC-HP	27	1
42281	1968	19	56	860.42	6	AC-HP	1	1
42281	1968	22	56	860.42	6	AC-HP	4	1
42283	1910	NULL	114	7.9	6	CI-C1	NULL	0
42284	1987	NULL	37	51.56	8	PVC-HP	NULL	0
42285	1967	46	57	535.47	6	CI-C3	27	1
42286	1964	49	60	88.48	6	CI-C3	27	1
42287	1942	46	82	515.13	2	GA	2	1
42287	1942	46	82	515.13	2	GA	2	1
42287	1942	61	82	515.13	2	GA	17	1
42287	1942	66	82	515.13	2	GA	22	1
42287	1942	52	82	515.13	2	GA	8	1
42287	1942	54	82	515.13	2	GA	10	1
42287	1942	54	82	515.13	2	GA	10	1
42287	1942	58	82	515.13	2	GA	14	1
42287	1942	51	82	515.13	2	GA	7	1
42287	1942	52	82	515.13	2	GA	8	1
42287	1942	52	82	515.13	2	GA	8	1
42287	1942	47	82	515.13	2	GA	3	1
42288	1984	NULL	40	106.08	8	PVC-HP	NULL	0
42290	1964	NULL	60	623.62	6	CI-C3	NULL	0
42291	1965	NULL	59	30.41	6	CI-C3	NULL	0
42292	1970	NULL	54	7.24	6	CI-C3	NULL	0
42293	1965	NULL	59	28.55	8	DI-C1	NULL	0
42294	1973	NULL	51	30.71	6	CI-C3	NULL	0
42295	1968	NULL	56	1496.48	6	CI-C3	NULL	0
42296	1973	NULL	51	325.12	8	CI-C3	NULL	0
42297	1973	45	51	1049.95	6	CI-C3	32	1
42297	1973	42	51	1049.95	6	CI-C3	29	1
42297	1973	25	51	1049.95	6	CI-C3	12	1
42299	1954	NULL	70	117.84	6	CI-C3	NULL	0
42300	1972	NULL	52	27.53	6	AC-HP	NULL	0
42301	1980	NULL	44	12.94	6	CI-C3	NULL	0
42302	1963	NULL	61	26.23	6	CI-C3	NULL	0
42303	1974	NULL	50	2.79	6	CI-C3	NULL	0
42304	1980	NULL	44	54.34	8	PVC-HP	NULL	0
42305	1963	57	61	198.29	6	CI-C3	34	1
42306	1972	NULL	52	20.5	6	AC-HP	NULL	0
42307	1973	19	51	995.55	6	CI-C3	6	1
42310	1981	NULL	43	34.35	6	PVC-LP	NULL	0
42311	1987	23	37	144.63	6	DI-C2	24	1
42313	1993	NULL	31	28.86	6	DI-C3	NULL	0
42314	1910	NULL	114	13.59	6	CI-C1	NULL	0
42316	1996	NULL	28	3.03	6	DI-C3	NULL	0
42317	1963	NULL	61	266.95	6	AC-HP	NULL	0
42318	1955	NULL	69	32.07	6	CI-C3	NULL	0
42319	1996	NULL	28	4.75	6	DI-C3	NULL	0
42325	1996	NULL	28	9.05	8	DI-C3	NULL	0
42326	2001	NULL	23	463.07	8	DI-C3	NULL	0
42327	1996	NULL	28	242.69	8	DI-C3	NULL	0
42328	1965	NULL	59	47.55	8	DI-C1	NULL	0
42329	1984	NULL	40	83.43	8	DI-C2	NULL	0
42330	1974	NULL	50	75.23	8	DI-C1	NULL	0
42331	1996	NULL	28	2.58	6	DI-C3	NULL	0
42332	1965	NULL	59	71.76	6	AC-LP	NULL	0
42334	1980	NULL	44	104.3	8	PVC-LP	NULL	0
42335	1973	NULL	51	235.51	6	CI-C3	NULL	0
42336	1996	NULL	28	64.03	8	DI-C3	NULL	0
42337	1982	NULL	42	30.79	6	DI-C2	NULL	0
42339	1940	NULL	84	189.79	6	AC-HP	NULL	0
42340	1986	NULL	38	6.64	8	PVC-HP	NULL	0
42341	1989	NULL	35	123.37	8	DI-C2	NULL	0
42342	1963	NULL	61	27.47	6	AC-HP	NULL	0
42343	1955	NULL	69	367.4	6	CI-C3	NULL	0
42344	1964	56	60	97.94	6	AC-LP	34	1
42344	1964	57	60	97.94	6	AC-LP	35	1
42344	1964	58	60	97.94	6	AC-LP	36	1
42345	1958	54	66	311.25	6	CI-C3	26	1
42345	1958	57	66	311.25	6	CI-C3	29	1
42345	1958	57	66	311.25	6	CI-C3	29	1
42345	1958	53	66	311.25	6	CI-C3	25	1
42345	1958	35	66	311.25	6	CI-C3	7	1
42345	1958	63	66	311.25	6	CI-C3	35	1
42345	1958	63	66	311.25	6	CI-C3	35	1
42345	1958	63	66	311.25	6	CI-C3	35	1
42346	1979	NULL	45	28.27	6	DI-C1	NULL	0
42347	1948	NULL	76	576	6	CI-C2	NULL	0
42348	2002	NULL	22	120.18	8	DI-C3	NULL	0
42349	1989	NULL	35	10.44	8	DI-C2	NULL	0
42351	1910	NULL	114	6.31	6	CI-C1	NULL	0
42352	1986	35	38	81.56	8	PVC-LP	35	1
42352	1986	34	38	81.56	8	PVC-LP	34	1
42353	1974	NULL	50	8.03	6	DI-C1	NULL	0
42354	1965	NULL	59	3.96	6	DI-C1	NULL	0
42355	1968	42	56	946.94	6	AC-LP	24	1
42355	1968	45	56	946.94	6	AC-LP	27	1
42355	1968	21	56	946.94	6	AC-LP	3	1
42355	1968	48	56	946.94	6	AC-LP	30	1
42356	1965	30	59	448.56	6	AC-HP	9	1
42356	1965	32	59	448.56	6	AC-HP	11	1
42358	1991	NULL	33	3.65	6	DI-C3	NULL	0
42359	1971	NULL	53	29.4	6	AC-HP	NULL	0
42361	1994	NULL	30	283.1	8	DI-C3	NULL	0
42362	1956	NULL	68	2.39	6	CI-C3	NULL	0
42363	1981	NULL	43	105.98	8	PVC-HP	NULL	0
42364	1997	NULL	27	29.63	6	DI-C3	NULL	0
42365	1977	NULL	47	30.49	8	DI-C1	NULL	0
42369	1989	NULL	35	63.38	8	DI-C2	NULL	0
42370	1974	NULL	50	29.92	8	CI-C3	NULL	0
42373	1990	NULL	34	822.72	8	DI-C2	NULL	0
42375	1999	NULL	25	5.82	6	DI-C3	NULL	0
42376	1985	NULL	39	190.5	8	PVC-LP	NULL	0
42377	1999	24	25	503.02	6	CON	37	1
42377	1999	25	25	503.02	6	CON	38	1
42377	1999	3	25	503.02	6	CON	16	1
42379	1995	22	29	235.43	8	DI-C3	31	1
42380	1967	NULL	57	293.37	6	AC-LP	NULL	0
42382	1968	NULL	56	60.55	6	AC-LP	NULL	0
42383	1962	NULL	62	310.91	6	AC-HP	NULL	0
42384	2001	NULL	23	60.6	6	DI-C3	NULL	0
42386	1969	NULL	55	3.53	6	CI-C3	NULL	0
42387	1984	NULL	40	467.26	6	PVC-HP	NULL	0
42388	1989	NULL	35	86.72	8	DI-C2	NULL	0
42389	1989	NULL	35	63.37	8	DI-C2	NULL	0
42390	1964	NULL	60	126.58	2	GA	NULL	0
42391	1969	19	55	887.15	6	AC-HP	2	1
42392	2003	NULL	21	575.67	8	DI-C3	NULL	0
42393	1988	NULL	36	134.16	8	DI-C2	NULL	0
42394	1981	15	43	112.61	8	PVC-HP	10	1
42394	1981	41	43	112.61	8	PVC-HP	36	1
42395	1953	NULL	71	35.25	6	AC-HP	NULL	0
42396	1964	NULL	60	48.86	8	CI-C3	NULL	0
42397	1948	71	76	596.05	6	AC-LP	33	1
42398	2008	NULL	16	366.42	8	DI-C3	NULL	0
42399	1971	NULL	53	444.51	6	CI-C3	NULL	0
42400	1970	NULL	54	29.7	6	AC-HP	NULL	0
42401	1965	NULL	59	79.27	8	DI-C1	NULL	0
42402	2003	NULL	21	167.82	2	COP	NULL	0
42403	1966	NULL	58	176.14	6	AC-LP	NULL	0
42404	1940	NULL	84	22.49	6	AC-HP	NULL	0
42405	1981	NULL	43	264.07	8	PVC-LP	NULL	0
42406	1963	NULL	61	28.86	6	CI-C3	NULL	0
42407	1955	NULL	69	1221.5	6	CI-C3	NULL	0
42408	1971	NULL	53	750.26	8	CI-C3	NULL	0
42409	1970	NULL	54	83.02	6	AC-HP	NULL	0
42410	1994	NULL	30	27.41	8	DI-C3	NULL	0
42411	1984	7	40	152.69	8	DI-C2	5	1
42411	1984	21	40	152.69	8	DI-C2	19	1
42412	1970	NULL	54	361.42	6	AC-HP	NULL	0
42413	1968	27	56	563.22	6	AC-LP	9	1
42414	1969	36	55	529.1	6	AC-HP	19	1
42414	1969	47	55	529.1	6	AC-HP	30	1
42415	1980	NULL	44	24.7	6	CI-C3	NULL	0
42416	1965	NULL	59	85.49	8	DI-C1	NULL	0
42417	1967	43	57	658.82	6	AC-HP	24	1
42417	1967	28	57	658.82	6	AC-HP	9	1
42417	1967	26	57	658.82	6	AC-HP	7	1
42418	1989	NULL	35	13.11	8	DI-C2	NULL	0
42419	2002	NULL	22	36.51	8	DI-C3	NULL	0
42420	1998	NULL	26	5.8	6	DI-C3	NULL	0
42422	1971	NULL	53	710.46	8	CI-C3	NULL	0
42423	1999	NULL	25	315.71	8	DI-C3	NULL	0
42424	1960	37	64	855.87	2	GA	11	1
42424	1960	49	64	855.87	2	GA	23	1
42424	1960	58	64	855.87	2	GA	32	1
