ID	Diameter	Material	InstallYear	OrgMaterial	OrgInstallYear	OrgDiameter	Status	InstallDate	BreakYear	BreakDate	Description	Failure_ID	BreakAge
3497	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
3498	12	DI	1973	CI	1973	12	1	1973-05-03 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3505	12	PVC	2000	PVC	2000	12	1	2000-03-03 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3513	8	DI	1967	DI	1967	8	1	1967-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3519	6	DI	1987	DI	1987	6	0	1987-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3529	8	DI	1987	DI	1987	8	1	1987-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3530	6	DI	1987	DI	1987	6	0	1987-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3531	8	CI	1955	DI	1955	8	1	1955-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3542	8	CI	1923	CI	1923	8	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3551	8	CI	1944	CI	1944	8	1	1944-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3558	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
3559	6	CI	1956	CI	1956	6	0	1956-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3562	6	CI	1967	CI	1967	6	1	1967-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3592	8	CI	1965	CI	1965	8	1	1965-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3594	6	CI	1965	CI	1965	6	1	1965-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3601	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
3604	6	CI	1965	CI	1965	6	1	1965-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3617	6	CI	1955	CI	1955	6	1	1955-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3618	6	CI	1970	CI	1970	6	1	1970-02-11 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3627	6	CI	1965	CI	1965	6	1	1965-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3628	8	DI	1979	DI	1979	8	1	1979-12-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3630	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
3635	6	CI	1967	CI	1967	6	1	1967-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3645	12	PVC	1985	PVC	1985	12	1	1985-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3650	8	DI	1979	DI	1979	8	1	1979-05-21 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1517	16	CI	1923	CI	1923	16	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1523	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1537	8	CI	1930	CI	1930	8	1	1930-06-01 00:00:00.0000000	2013	2013-01-09 01:16:00.000	Water Main Repair	305	83
1537	8	CI	1930	CI	1930	8	1	1930-06-01 00:00:00.0000000	2019	2019-05-11 11:24:00.000	Water Main Leak	2856	89
1537	8	CI	1930	CI	1930	8	1	1930-06-01 00:00:00.0000000	2021	2021-02-18 12:38:00.000	Water Main Leak	3412	91
1537	8	CI	1930	CI	1930	8	1	1930-06-01 00:00:00.0000000	2016	2016-07-27 06:52:00.000	Water Main Repair	1745	86
1545	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1550	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	2012	2012-12-25 05:26:00.000	Water Main Repair	254	89
1551	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1557	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1558	4	CI	1923	CI	1923	4	0	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1563	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1566	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1575	8	CI	1923	CI	1923	8	1	1923-06-01 00:00:00.0000000	2018	2018-01-28 11:27:00.000	Water Main Leak	2441	95
1585	12	CI	1956	CI	1956	12	1	1956-06-01 00:00:00.0000000	2021	2021-04-15 08:47:00.000	Water Main Leak	3509	65
1586	12	CI	1956	DI	1956	12	1	1956-06-01 00:00:00.0000000	2020	2020-09-24 06:44:00.000	Water Main Leak	3231	64
1588	6	CI	1956	CI	1956	6	1	1956-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1589	6	CI	1944	CI	1944	6	1	1944-06-01 00:00:00.0000000	2013	2013-08-08 12:21:00.000	Water Main Repair	485	69
1595	6	CI	1915	CI	1915	6	1	1915-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
1597	12	CI	1923	CI	1923	12	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2169	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
2173	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
2174	6	CI	1970	CI	1970	6	1	1970-02-11 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2180	8	PVC	2005	PVC	2005	8	1	2005-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2182	6	PVC	2005	PVC	2005	6	1	2005-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2201	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
2209	8	CI	1965	CI	1965	8	1	1965-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2210	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
2221	8	CI	1965	CI	1965	8	1	1965-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2224	6	CI	1967	CI	1967	6	0	1967-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2228	8	CI	1967	CI	1967	8	1	1967-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2230	6	CI	1967	CI	1967	6	1	1967-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2242	6	CI	1967	CI	1967	6	1	1967-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2254	6	CI	1955	CI	1955	6	1	1955-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2261	6	CI	1955	CI	1955	6	1	1955-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2264	6	DI	1987	DI	1987	6	0	1987-09-09 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2267	24	CI	1927	CI	1927	24	1	1927-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2271	6	AC	1956	AC	1956	6	1	1956-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2286	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
2291	24	CI	1927	CI	1927	24	1	1927-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2306	6	AC	1955	AC	1955	6	1	1955-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2311	6	AC	1955	AC	1955	6	1	1955-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2313	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
2314	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
2315	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
2323	6	DI	1987	CI	1987	6	0	1987-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2324	8	CI	1965	CI	1965	8	1	1965-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2331	6	AC	1956	AC	1956	6	1	1956-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2339	6	AC	1956	AC	1956	6	1	1956-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2346	6	CI	1956	DI	1956	6	0	1956-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2348	2	ST	1955	ST	1955	2	0	1955-10-20 00:00:00.0000000	2013	2013-02-17 11:08:00.000	Water Main Repair	356	58
2348	2	ST	1955	ST	1955	2	0	1955-10-20 00:00:00.0000000	2013	2013-12-11 08:47:00.000	Water Main Repair	613	58
2348	2	ST	1955	ST	1955	2	0	1955-10-20 00:00:00.0000000	2014	2014-06-23 01:36:00.000	Water Main Repair	1023	59
2348	2	ST	1955	ST	1955	2	0	1955-10-20 00:00:00.0000000	2014	2014-07-25 06:29:00.000	Water Main Repair	1052	59
2348	2	ST	1955	ST	1955	2	0	1955-10-20 00:00:00.0000000	2012	2012-09-30 02:02:00.000	Water Main Repair	173	57
2348	2	ST	1955	ST	1955	2	0	1955-10-20 00:00:00.0000000	2015	2015-04-21 07:25:00.000	Water Main Repair	1335	60
2353	6	AC	1956	AC	1956	6	1	1956-06-01 00:00:00.0000000	2022	2022-03-30 08:34:00.000	Water Main Leak	3789	66
2361	6	CI	1914	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL	NULL
2373	2	DI	1977	PVC	1977	2	0	1977-04-28 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2374	8	DI	1972	CI	1972	8	1	1972-05-31 00:00:00.0000000	2014	2014-07-03 12:52:00.000	Water Main Repair	1037	42
2374	8	DI	1972	CI	1972	8	1	1972-05-31 00:00:00.0000000	2014	2014-08-07 09:08:00.000	Water Main Repair	1065	42
2383	8	PVC	1987	PVC	1987	8	1	1987-09-09 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3120	8	PVC	1994	PVC	1994	8	1	1994-01-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3133	6	DI	1995	DI	1995	6	0	1995-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3141	6	DI	1977	DI	1977	6	0	1977-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3149	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
3168	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
3174	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
3195	6	DI	1981	DI	1981	6	1	1981-06-05 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3201	4	PVC	2001	PVC	2001	4	1	2001-05-07 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3207	12	PVC	1997	PVC	1997	12	1	1997-10-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3211	8	PVC	1997	PVC	1997	8	1	1997-10-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3218	6	DI	1997	DI	1997	6	0	1997-10-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3219	6	DI	1997	DI	1997	6	0	1997-10-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3220	6	CI	1945	CI	1945	6	1	1945-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3223	6	CI	1966	CI	1966	6	1	1966-03-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3238	8	PVC	1991	PVC	1991	8	1	1991-10-07 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3248	8	DI	1983	DI	1983	8	1	1983-09-02 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
3253	6	DI	1977	DI	1977	6	0	1977-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
25	6	DI	1982	DI	1982	6	1	1982-03-29 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27	4	DI	1979	DI	1979	4	1	1979-02-16 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
35	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
36	6	CI	1956	DI	1956	6	0	1956-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
38	6	DI	1979	DI	1979	6	1	1979-11-29 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
40	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
43	6	DI	1979	DI	1979	6	0	1979-02-16 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
68	6	CI	1944	CI	1944	6	1	1944-06-01 00:00:00.0000000	2019	2019-02-03 09:14:00.000	Water Main Leak	2790	75
71	2.25	CI	1944	CI	1944	2.25	1	1944-06-01 00:00:00.0000000	2021	2021-01-20 09:11:00.000	Water Main Leak	3343	77
71	2.25	CI	1944	CI	1944	2.25	1	1944-06-01 00:00:00.0000000	2016	2016-03-30 03:57:00.000	Water Main Repair	1656	72
71	2.25	CI	1944	CI	1944	2.25	1	1944-06-01 00:00:00.0000000	2021	2021-01-03 12:37:00.000	Water Main Leak	3312	77
78	6	CI	1935	CI	1935	6	1	1935-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
80	6	DI	1972	CI	1972	6	1	1972-08-21 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
83	6	DI	1972	CI	1972	6	1	1972-08-21 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
88	6	CI	1956	CI	1956	6	1	1956-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
92	6	DI	1995	DI	1995	6	0	1995-03-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
99	4	DI	1978	CI	1978	4	1	1978-10-05 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
125	8	DI	1978	DI	1978	8	1	1978-06-20 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
128	8	CI	1965	CI	1965	8	1	1965-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
129	6	DI	1984	DI	1984	6	1	1984-05-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
130	6	DI	1987	DI	1987	6	0	1987-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
131	6	DI	1987	DI	1987	6	1	1987-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
133	8	DI	1984	DI	1984	8	1	1984-05-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
134	8	CI	1965	CI	1965	8	1	1965-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
145	6	DI	1987	DI	1987	6	0	1987-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
148	8	DI	1977	DI	1977	8	1	1977-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
165	8	DI	1975	PVC	1975	8	1	1975-06-01 00:00:00.0000000	2014	2014-06-16 08:10:00.000	Water Main Cut and Plug	1012	39
172	12	CI	1915	CI	1915	12	1	1915-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
177	2	PVC	1997	PVC	1997	2	0	1997-04-03 00:00:00.0000000	2015	2015-01-08 10:36:00.000	Water Main Repair	1182	18
185	12	PVC	1994	PVC	1994	12	1	1994-09-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
194	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
235	8	PVC	1996	PVC	1996	8	1	1996-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
250	6	PVC	1985	PVC	1985	6	1	1985-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
254	4	AC	1955	AC	1955	4	0	1955-06-01 00:00:00.0000000	2021	2021-04-15 08:26:00.000	Water Main Leak	3508	66
254	4	AC	1955	AC	1955	4	0	1955-06-01 00:00:00.0000000	2015	2015-11-07 07:14:00.000	Water Main Repair	1527	60
267	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
287	6	DI	2010	DI	2010	6	0	2010-07-26 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
293	2	PVC	1996	PVC	1996	2	0	1996-10-12 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
305	12	PVC	1995	PVC	1995	12	1	1995-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
311	8	PVC	1997	PVC	1997	8	1	1997-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
333	6	PVC	1993	PVC	1993	6	1	1993-05-25 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
344	8	PVC	1994	PVC	1994	8	1	1994-11-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
365	8	AC	1955	Trans	1955	8	1	1955-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
389	20	DI	1982	DI	1982	20	1	1982-01-21 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
392	20	DI	1982	DI	1982	20	1	1982-01-21 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
397	12	ST	1945	ST	1945	12	1	1945-06-01 00:00:00.0000000	2020	2020-04-08 12:39:00.000	Water Main Leak	3125	75
400	12	ST	1945	ST	1945	12	1	1945-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
410	8	AC	1955	AC	1955	8	1	1955-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
417	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
428	8	PVC	1989	PVC	1989	8	1	1989-10-31 00:00:00.0000000	2016	2016-06-07 11:20:00.000	Water Main Repair	1695	27
434	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
435	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
442	8	AC	1956	AC	1956	8	1	1956-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
445	6	AC	1955	AC	1955	6	0	1955-06-01 00:00:00.0000000	2016	2016-09-19 01:57:00.000	Water Main Repair	1786	61
445	6	AC	1955	AC	1955	6	0	1955-06-01 00:00:00.0000000	2016	2016-10-12 01:07:00.000	Water Main Repair	1803	61
445	6	AC	1955	AC	1955	6	0	1955-06-01 00:00:00.0000000	2016	2016-10-23 04:41:00.000	Water Main Repair	1817	61
445	6	AC	1955	AC	1955	6	0	1955-06-01 00:00:00.0000000	2020	2020-01-13 03:54:00.000	Water Main Leak	3085	65
445	6	AC	1955	AC	1955	6	0	1955-06-01 00:00:00.0000000	2020	2020-01-14 02:29:00.000	Water Main Repair	3086	65
447	6	AC	1955	AC	1955	6	0	1955-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
451	8	PVC	1994	PVC	1994	8	1	1994-07-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
457	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
460	8	PVC	1994	PVC	1994	8	1	1994-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
463	8	PVC	1998	PVC	1998	8	1	1998-07-16 00:00:00.0000000	2013	2013-08-20 02:19:00.000	Water Main Repair	525	15
463	8	PVC	1998	PVC	1998	8	1	1998-07-16 00:00:00.0000000	2013	2013-08-08 12:21:00.000	Water Main Repair	494	15
463	8	PVC	1998	PVC	1998	8	1	1998-07-16 00:00:00.0000000	2017	2017-04-03 03:27:00.000	Water Main Repair	1959	19
466	8	PVC	1994	PVC	1994	8	1	1994-01-01 00:00:00.0000000	2013	2013-08-08 12:21:00.000	Water Main Repair	508	19
472	8	PVC	1995	PVC	1995	8	1	1995-06-09 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
473	8	PVC	1995	PVC	1995	8	1	1995-06-09 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
486	8	PVC	1995	PVC	1995	8	1	1995-07-07 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
500	16	CI	1923	DI	1923	16	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
530	12	PVC	1994	PVC	1994	12	1	1994-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
532	6	DI	1994	DI	1994	6	0	1994-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
540	8	PVC	1988	PVC	1988	8	1	1988-07-28 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
546	12	DI	1975	PVC	1975	12	0	1975-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4409	2	PVC	1992	PE	1992	2	0	1992-01-01 00:00:00.0000000	2021	2021-09-30 10:41:00.000	Water Main Leak	3643	29
4426	6	DI	2021	DI	2021	6	0	2021-04-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4442	8	PVC	2021	PVC	2021	8	1	2021-04-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4447	6	DI	1987	DI	1987	6	0	1987-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4450	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
4477	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
4487	6	DI	1977	DI	1977	6	0	1977-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4488	20	DI	1977	DI	1977	20	1	1977-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4491	8	PVC	1988	PVC	1988	8	1	1988-10-21 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4493	6	DI	1993	DI	1993	6	0	1993-06-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4494	6	DI	1993	DI	1993	6	0	1993-06-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4509	20	DI	1978	DI	1978	20	1	1978-04-11 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4514	30	DI	2005	DI	2005	30	1	2005-08-25 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4517	12	DI	1975	DI	1975	12	1	1975-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4518	12	DI	1975	DI	1975	12	1	1975-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4526	30	DI	2005	DI	2005	30	1	2005-08-25 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4530	12	DI	1975	DI	1975	12	1	1975-09-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
4532	6	DI	1967	DI	1967	6	0	1967-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
558	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
566	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
575	6	PVC	1985	PVC	1985	6	1	1985-04-26 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
580	8	PVC	1996	PVC	1996	8	1	1996-08-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
591	8	PVC	1985	PVC	1985	8	1	1985-06-01 00:00:00.0000000	2018	2018-06-07 03:36:00.000	Water Main Leak	2556	33
605	8	PVC	1992	PVC	1992	8	1	1992-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
606	6	DI	1992	DI	1992	6	0	1992-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
615	8	PVC	1997	PVC	1997	8	1	1997-04-30 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
617	8	PVC	1997	PVC	1997	8	1	1997-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
627	12	PVC	1986	PVC	1986	12	1	1986-12-04 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
628	12	PVC	1997	PVC	1997	12	1	1997-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
634	6	DI	1977	DI	1977	6	0	1977-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
640	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
643	8	PVC	2005	PVC	2005	8	1	2005-05-25 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
660	8	PVC	1995	PVC	1995	8	1	1995-03-21 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
678	6	CI	1955	CI	1955	6	1	1955-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
686	4	CI	1956	CI	1956	4	1	1956-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
707	6	DI	1971	CI	1971	6	1	1971-03-05 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
715	12	CI	1930	DI	1930	12	1	1930-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2385	12	CI	1965	CI	1965	12	1	1965-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2386	6	CI	1965	CI	1965	6	1	1965-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2390	2	GAL	1955	GAL	1955	2	0	1955-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2396	8	DI	1985	DI	1985	8	1	1985-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2400	8	DI	1977	DI	1977	8	1	1977-05-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2418	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
2435	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
2446	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
2450	6	CI	1915	CI	1915	6	1	1915-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2451	8	CI	1915	CI	1915	8	1	1915-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2454	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
2458	8	DI	1965	DI	1965	8	1	1965-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2466	8	PVC	1992	PVC	1992	8	1	1992-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2470	2	ST	1945	ST	1945	2	0	1945-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2479	6	DI	1967	DI	1967	6	0	1967-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2485	12	CI	1965	CI	1965	12	1	1965-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2494	4	CI	1944	CI	1944	4	1	1944-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
2499	6	DI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
2500	6	CI	1956	CI	1956	6	1	1956-06-01 00:00:00.0000000	2013	2013-10-18 01:47:00.000	Water Main Repair	559	57
2500	6	CI	1956	CI	1956	6	1	1956-06-01 00:00:00.0000000	2019	2019-08-27 02:45:00.000	Water Main Leak	2939	63
2500	6	CI	1956	CI	1956	6	1	1956-06-01 00:00:00.0000000	2019	2019-08-28 01:54:00.000	Water Main Leak	2942	63
2500	6	CI	1956	CI	1956	6	1	1956-06-01 00:00:00.0000000	2019	2019-08-31 09:09:00.000	Water Main Leak	2947	63
2500	6	CI	1956	CI	1956	6	1	1956-06-01 00:00:00.0000000	2012	2012-08-23 01:15:00.000	Water Main Repair	150	56
